date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-07, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Wil Myers, Eric Hosmer, Jurickson Profar, Ha-Seong Kim, Trent Grisham,
2022-04-08, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Jurickson Profar, Wil Myers, CJ Abrams, Jorge Alfaro,
2022-04-09, Trent Grisham, Matt Beaty, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Austin Nola, Wil Myers, CJ Abrams,
2022-04-10, Trent Grisham, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Wil Myers, Jurickson Profar, Jorge Alfaro, Ha-Seong Kim,
2022-04-11, Trent Grisham, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Wil Myers, Eric Hosmer, Jurickson Profar, Ha-Seong Kim,
2022-04-12, Trent Grisham, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Wil Myers, Matt Beaty, CJ Abrams,
2022-04-13, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Jurickson Profar, Wil Myers, Jorge Alfaro, CJ Abrams,
2022-04-14, Trent Grisham, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Wil Myers, Jurickson Profar, CJ Abrams,
2022-04-15, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Jurickson Profar, Jorge Alfaro, CJ Abrams, Ha-Seong Kim,
2022-04-16, Trent Grisham, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Jurickson Profar, Matt Beaty, CJ Abrams,
2022-04-17, Trent Grisham, Austin Nola, Jake Cronenworth, Manny Machado, Eric Hosmer, Jurickson Profar, Matt Beaty, Ha-Seong Kim, CJ Abrams,
2022-04-18, Austin Nola, Manny Machado, Jake Cronenworth, Luke Voit, Jurickson Profar, Wil Myers, Jorge Alfaro, Ha-Seong Kim, Jose Azocar,
