date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-07, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Carson Kelly, Seth Beer, Drew Ellis, Geraldo Perdomo,
2022-04-08, Cooper Hummel, Ketel Marte, Carson Kelly, Christian Walker, David Peralta, Daulton Varsho, Geraldo Perdomo, Pavin Smith, Drew Ellis,
2022-04-09, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Seth Beer, Geraldo Perdomo, Sergio Alcantara, Jose Herrera,
2022-04-10, Cooper Hummel, Ketel Marte, David Peralta, Christian Walker, Carson Kelly, Daulton Varsho, Geraldo Perdomo, Jake McCarthy, Drew Ellis,
2022-04-12, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Seth Beer, Sergio Alcantara, Geraldo Perdomo, Jose Herrera,
2022-04-13, Cooper Hummel, Ketel Marte, David Peralta, Christian Walker, Carson Kelly, Pavin Smith, Jake McCarthy, Yonny Hernandez, Geraldo Perdomo,
2022-04-15, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Seth Beer, Sergio Alcantara, Jose Herrera, Geraldo Perdomo,
2022-04-16, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Seth Beer, Carson Kelly, Sergio Alcantara, Yonny Hernandez,
2022-04-17, Cooper Hummel, Ketel Marte, Carson Kelly, Christian Walker, Pavin Smith, Daulton Varsho, Yonny Hernandez, Jake McCarthy, Geraldo Perdomo,
2022-04-19a, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Pavin Smith, Seth Beer, Carson Kelly, Yonny Hernandez, Geraldo Perdomo,
2022-04-19b, Daulton Varsho, Ketel Marte, David Peralta, Seth Beer, Cooper Hummel, Jake McCarthy, Sergio Alcantara, Jose Herrera, Geraldo Perdomo,
2022-04-20, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Seth Beer, Pavin Smith, Carson Kelly, Sergio Alcantara, Yonny Hernandez,
2022-04-21, Cooper Hummel, Ketel Marte, Matt Davidson, Christian Walker, Seth Beer, Pavin Smith, Carson Kelly, Jake McCarthy, Geraldo Perdomo,
2022-04-22, Cooper Hummel, Ketel Marte, Matt Davidson, Christian Walker, Seth Beer, Nick Ahmed, Pavin Smith, Daulton Varsho, Jose Herrera,
2022-04-23, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Seth Beer, Pavin Smith, Carson Kelly, Sergio Alcantara, Geraldo Perdomo,
2022-04-24, Daulton Varsho, Sergio Alcantara, David Peralta, Christian Walker, Seth Beer, Jake McCarthy, Geraldo Perdomo, Nick Ahmed, Jose Herrera,
2022-04-25, Daulton Varsho, Ketel Marte, David Peralta, Christian Walker, Seth Beer, Pavin Smith, Carson Kelly, Nick Ahmed, Geraldo Perdomo,
2022-04-26, Daulton Varsho, Pavin Smith, David Peralta, Christian Walker, Seth Beer, Ketel Marte, Sergio Alcantara, Geraldo Perdomo, Jose Herrera,
2022-04-27, Cooper Hummel, Jordan Luplow, Matt Davidson, Christian Walker, Ketel Marte, Carson Kelly, Nick Ahmed, Daulton Varsho, Sergio Alcantara,
2022-04-28, Daulton Varsho, Pavin Smith, David Peralta, Christian Walker, Seth Beer, Ketel Marte, Carson Kelly, Nick Ahmed, Geraldo Perdomo,
2022-04-29, Daulton Varsho, Pavin Smith, David Peralta, Seth Beer, Cooper Hummel, Ketel Marte, Sergio Alcantara, Geraldo Perdomo, Jose Herrera,
2022-04-30, Pavin Smith, Jordan Luplow, David Peralta, Christian Walker, Seth Beer, Ketel Marte, Carson Kelly, Nick Ahmed, Sergio Alcantara,
2022-05-01, Daulton Varsho, Jordan Luplow, David Peralta, Christian Walker, Seth Beer, Ketel Marte, Pavin Smith, Nick Ahmed, Geraldo Perdomo,
2022-05-02, Daulton Varsho, Jordan Luplow, David Peralta, Christian Walker, Cooper Hummel, Sergio Alcantara, Carson Kelly, Nick Ahmed, Geraldo Perdomo,
2022-05-03, Cooper Hummel, Jordan Luplow, Ketel Marte, Christian Walker, Carson Kelly, Daulton Varsho, Nick Ahmed, Pavin Smith, Sergio Alcantara,
2022-05-04, Daulton Varsho, Pavin Smith, David Peralta, Seth Beer, Cooper Hummel, Ketel Marte, Sergio Alcantara, Geraldo Perdomo, Jose Herrera,
