date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Cedric Mullins, Ryan Mountcastle, Trey Mancini, Austin Hays, Anthony Santander, Ramon Urias, Jorge Mateo, Robinson Chirinos, Kelvin Gutierrez,
2022-04-09, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Trey Mancini, Ramon Urias, Austin Hays, Rougned Odor, Jorge Mateo, Robinson Chirinos,
2022-04-10, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Trey Mancini, Ramon Urias, Rougned Odor, Austin Hays, Jorge Mateo, Anthony Bemboom,
2022-04-11, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Trey Mancini, Ramon Urias, Rougned Odor, Austin Hays, Jorge Mateo, Robinson Chirinos,
2022-04-12, Cedric Mullins, Ryan Mountcastle, Trey Mancini, Austin Hays, Ramon Urias, Anthony Santander, Chris Owings, Kelvin Gutierrez, Robinson Chirinos,
2022-04-13, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Trey Mancini, Ramon Urias, Rougned Odor, Austin Hays, Jorge Mateo, Anthony Bemboom,
2022-04-15, Cedric Mullins, Ramon Urias, Ryan Mountcastle, Trey Mancini, Anthony Santander, Austin Hays, Jorge Mateo, Robinson Chirinos, Chris Owings,
2022-04-16, Cedric Mullins, Ramon Urias, Anthony Santander, Ryan Mountcastle, Trey Mancini, Rougned Odor, Austin Hays, Jorge Mateo, Anthony Bemboom,
2022-04-17, Austin Hays, Ryan Mountcastle, Trey Mancini, Anthony Santander, Ryan McKenna, Robinson Chirinos, Chris Owings, Kelvin Gutierrez, Jorge Mateo,
2022-04-18, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Trey Mancini, Rougned Odor, Ramon Urias, Austin Hays, Anthony Bemboom, Jorge Mateo,
2022-04-19, Cedric Mullins, Anthony Santander, Ryan Mountcastle, Trey Mancini, Austin Hays, Ramon Urias, Robinson Chirinos, Kelvin Gutierrez, Jorge Mateo,
2022-04-20, Cedric Mullins, Anthony Santander, Trey Mancini, Ryan Mountcastle, Rougned Odor, Robinson Chirinos, Ryan McKenna, Kelvin Gutierrez, Chris Owings,
2022-04-21, Cedric Mullins, Anthony Santander, Trey Mancini, Ryan Mountcastle, Rougned Odor, Austin Hays, Ramon Urias, Anthony Bemboom, Jorge Mateo,
2022-04-22, Cedric Mullins, Trey Mancini, Ryan Mountcastle, Anthony Santander, Austin Hays, Ramon Urias, Robinson Chirinos, Kelvin Gutierrez, Jorge Mateo,
2022-04-23, Cedric Mullins, Anthony Santander, Trey Mancini, Ryan Mountcastle, Rougned Odor, Austin Hays, Ramon Urias, Anthony Bemboom, Jorge Mateo,
2022-04-24, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Austin Hays, Robinson Chirinos, Jorge Mateo, Kelvin Gutierrez, Chris Owings,
2022-04-26, Cedric Mullins, Anthony Santander, Trey Mancini, Ryan Mountcastle, Rougned Odor, Austin Hays, Ramon Urias, Robinson Chirinos, Jorge Mateo,
2022-04-27, Cedric Mullins, Trey Mancini, Anthony Santander, Austin Hays, Ramon Urias, Robinson Chirinos, Chris Owings, Jorge Mateo, Ryan McKenna,
2022-04-28, Cedric Mullins, Anthony Santander, Trey Mancini, Austin Hays, Rougned Odor, Jorge Mateo, Ryan McKenna, Anthony Bemboom, Kelvin Gutierrez,
2022-04-29, Cedric Mullins, Trey Mancini, Ryan Mountcastle, Austin Hays, Ramon Urias, Tyler Nevin, Robinson Chirinos, Jorge Mateo, Ryan McKenna,
2022-04-30, Cedric Mullins, Anthony Santander, Ryan Mountcastle, Austin Hays, Rougned Odor, Ramon Urias, Tyler Nevin, Robinson Chirinos, Chris Owings,
2022-05-01, Cedric Mullins, Anthony Santander, Ryan Mountcastle, Austin Hays, Rougned Odor, Ramon Urias, Tyler Nevin, Anthony Bemboom, Jorge Mateo,
2022-05-02, Cedric Mullins, Austin Hays, Anthony Santander, Ryan Mountcastle, Tyler Nevin, Rougned Odor, Ramon Urias, Robinson Chirinos, Jorge Mateo,
2022-05-03, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Austin Hays, Rougned Odor, Tyler Nevin, Anthony Bemboom, Jorge Mateo,
2022-05-04, Cedric Mullins, Trey Mancini, Anthony Santander, Austin Hays, Ryan Mountcastle, Rougned Odor, Ramon Urias, Robinson Chirinos, Jorge Mateo,
