date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Aaron Hicks, Kyle Higashioka, Isiah Kiner-Falefa,
2022-04-09, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Gleyber Torres, Kyle Higashioka, Isiah Kiner-Falefa,
2022-04-10, Josh Donaldson, Anthony Rizzo, Aaron Judge, Giancarlo Stanton, Joey Gallo, Gleyber Torres, Aaron Hicks, Isiah Kiner-Falefa, Jose Trevino,
2022-04-11, DJ LeMahieu, Anthony Rizzo, Aaron Judge, Giancarlo Stanton, Joey Gallo, Gleyber Torres, Aaron Hicks, Kyle Higashioka, Marwin Gonzalez,
2022-04-12, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Gleyber Torres, Aaron Hicks, Kyle Higashioka, Isiah Kiner-Falefa,
2022-04-13, Anthony Rizzo, Aaron Judge, Josh Donaldson, Joey Gallo, DJ LeMahieu, Gleyber Torres, Aaron Hicks, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-14, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Gleyber Torres, Isiah Kiner-Falefa, Jose Trevino,
2022-04-15, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Joey Gallo, DJ LeMahieu, Gleyber Torres, Aaron Hicks, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-16, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Joey Gallo, Gleyber Torres, Isiah Kiner-Falefa, Jose Trevino,
2022-04-17, Aaron Hicks, Aaron Judge, Josh Donaldson, Giancarlo Stanton, DJ LeMahieu, Gleyber Torres, Kyle Higashioka, Isiah Kiner-Falefa, Tim Locastro,
2022-04-19, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Josh Donaldson, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-20, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Josh Donaldson, Gleyber Torres, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-21, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Isiah Kiner-Falefa, Marwin Gonzalez, Jose Trevino,
2022-04-22, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Joey Gallo, Gleyber Torres, Isiah Kiner-Falefa, Jose Trevino,
2022-04-23, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-24, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Josh Donaldson, Gleyber Torres, Aaron Hicks, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino,
2022-04-26, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-04-27, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino,
2022-04-28, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Joey Gallo, Tim Locastro, Marwin Gonzalez, Kyle Higashioka,
2022-04-29, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Aaron Hicks, Isiah Kiner-Falefa, Tim Locastro, Kyle Higashioka,
2022-04-30, DJ LeMahieu, Josh Donaldson, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Aaron Hicks, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino,
2022-05-01, DJ LeMahieu, Aaron Judge, Josh Donaldson, Giancarlo Stanton, Gleyber Torres, Aaron Hicks, Miguel Andujar, Isiah Kiner-Falefa, Kyle Higashioka,
2022-05-02, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Gleyber Torres, Isiah Kiner-Falefa, Jose Trevino,
2022-05-03, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Marwin Gonzalez, Isiah Kiner-Falefa, Jose Trevino,
2022-05-04, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-05-08a, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Gleyber Torres, Marwin Gonzalez, Kyle Higashioka,
2022-05-08b, Aaron Hicks, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Isiah Kiner-Falefa, Estevan Florial, Jose Trevino,
2022-05-09, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino,
2022-05-10, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Gleyber Torres, Isiah Kiner-Falefa, Kyle Higashioka,
2022-05-11, Aaron Hicks, Aaron Judge, Anthony Rizzo, DJ LeMahieu, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Marwin Gonzalez, Jose Trevino,
2022-05-12, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Joey Gallo, Marwin Gonzalez, Kyle Higashioka,
2022-05-13, DJ LeMahieu, Aaron Judge, Josh Donaldson, Giancarlo Stanton, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino, Aaron Hicks,
2022-05-14, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-05-15, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino, Aaron Hicks,
2022-05-16, DJ LeMahieu, Josh Donaldson, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Jose Trevino, Aaron Hicks,
2022-05-17, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Kyle Higashioka,
2022-05-18, Aaron Hicks, Aaron Judge, Anthony Rizzo, Josh Donaldson, Gleyber Torres, Joey Gallo, Isiah Kiner-Falefa, Marwin Gonzalez, Jose Trevino,
2022-05-19, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Aaron Hicks, Isiah Kiner-Falefa, Kyle Higashioka, Marwin Gonzalez,
2022-05-21, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Gleyber Torres, Isiah Kiner-Falefa, Kyle Higashioka, Aaron Hicks,
2022-05-22a, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Isiah Kiner-Falefa, Marwin Gonzalez, Jose Trevino,
