date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, LaMonte Wade Jr., Thairo Estrada, Joc Pederson, Stephen Piscotty, Brandon Crawford, Heliot Ramos, Blake Sabol, Casey Schmitt, Bryce Johnson,
2023-02-26, Michael Conforto, Mitch Haniger, Mike Yastrzemski, J.D. Davis, Isan Diaz, David Villar, Brett Wisely, Joey Bart, Clint Coulter,
2023-02-27, LaMonte Wade Jr., Thairo Estrada, Joc Pederson, Stephen Piscotty, Brandon Crawford, Heliot Ramos, Bryce Johnson, Casey Schmitt, Austin Wynns,
2023-02-28, Michael Conforto, Mitch Haniger, Isan Diaz, J.D. Davis, Brett Wisely, David Villar, Bryce Johnson, Joey Bart, Luis Matos,
2023-03-01, LaMonte Wade Jr., Thairo Estrada, Joc Pederson, Stephen Piscotty, Brandon Crawford, Roberto Perez, Heliot Ramos, Casey Schmitt, Vaun Brown,
2023-03-02, Michael Conforto, Mitch Haniger, Isan Diaz, J.D. Davis, Brett Wisely, David Villar, Bryce Johnson, Austin Wynns, Luis Matos,
2023-03-03a, LaMonte Wade Jr., Thairo Estrada, Blake Sabol, Stephen Piscotty, Casey Schmitt, Casey Schmitt, Heliot Ramos, Will Wilson, Luis Matos,
2023-03-03b, Mike Yastrzemski, Vaun Brown, Joc Pederson, Wilmer Flores, Brandon Crawford, Roberto Perez, Clint Coulter, Ford Proctor, Brett Auerbach,
2023-03-04a, Michael Conforto, Mitch Haniger, Ford Proctor, J.D. Davis, Joey Bart, Stephen Piscotty, Casey Schmitt, Bryce Johnson, Will Wilson,
2023-03-04b, Isan Diaz, Heliot Ramos, Brett Wisely, David Villar, Blake Sabol, Austin Wynns, Clint Coulter, Armando Alvarez, Grant McCray,
2023-03-05, LaMonte Wade Jr., Thairo Estrada, Joc Pederson, Wilmer Flores, Brandon Crawford, Mike Yastrzemski, Roberto Perez, Brett Auerbach, Vaun Brown,
2023-03-07, Michael Conforto, J.D. Davis, Isan Diaz, Casey Schmitt, Brett Wisely, Stephen Piscotty, Roberto Perez, Heliot Ramos, Grant McCray,
2023-03-09, Michael Conforto, J.D. Davis, Isan Diaz, Stephen Piscotty, Ford Proctor, Roberto Perez, Casey Schmitt, Bryce Johnson, Austin Wynns,
2023-03-10, LaMonte Wade Jr., Wilmer Flores, Joc Pederson, David Villar, Brandon Crawford, Thairo Estrada, Mike Yastrzemski, Luis Matos, Blake Sabol,
2023-03-11, Michael Conforto, J.D. Davis, Blake Sabol, Casey Schmitt, Isan Diaz, Roberto Perez, Bryce Johnson, Ford Proctor, Stephen Piscotty,
2023-03-12, Austin Slater, Thairo Estrada, LaMonte Wade Jr., Wilmer Flores, Mike Yastrzemski, Joey Bart, Brett Wisely, Will Wilson, Luis Matos,
2023-03-13, LaMonte Wade Jr., Blake Sabol, Thairo Estrada, Michael Conforto, J.D. Davis, Isan Diaz, Casey Schmitt, Bryce Johnson, Austin Wynns,
2023-03-14, Mike Yastrzemski, Austin Slater, Blake Sabol, Wilmer Flores, Brett Wisely, J.D. Davis, Luis Matos, Brett Auerbach, Wade Meckler,
2023-03-16, LaMonte Wade Jr., Wilmer Flores, Michael Conforto, Austin Slater, Blake Sabol, J.D. Davis, Brett Wisely, Bryce Johnson, Joey Bart,
2023-03-17, Joc Pederson, Michael Conforto, Thairo Estrada, Mike Yastrzemski, Mike Yastrzemski, Blake Sabol, J.D. Davis, Roberto Perez, Casey Schmitt,
2023-03-18, LaMonte Wade Jr., Mike Yastrzemski, Wilmer Flores, Blake Sabol, Brett Wisely, David Villar, Joey Bart, Bryce Johnson, Will Wilson,
2023-03-19, Thairo Estrada, Wilmer Flores, Michael Conforto, J.D. Davis, Joc Pederson, Casey Schmitt, Blake Sabol, Brett Auerbach, Brett Wisely,
2023-03-21, LaMonte Wade Jr., Thairo Estrada, Mike Yastrzemski, David Villar, J.D. Davis, Bryce Johnson, Roberto Perez, Ford Proctor, Stephen Piscotty,
2023-03-22, Michael Conforto, Wilmer Flores, Brandon Crawford, David Villar, Blake Sabol, Casey Schmitt, Bryce Johnson, Joey Bart, Brett Wisely,
2023-03-23a, LaMonte Wade Jr., Thairo Estrada, Michael Conforto, Wilmer Flores, J.D. Davis, Mike Yastrzemski, Roberto Perez, Stephen Piscotty, Joey Bart,
2023-03-23b, Bryce Johnson, Casey Schmitt, Brandon Crawford, Blake Sabol, Brett Wisely, Brett Auerbach, Will Wilson, Luis Matos, Carter Aldrete,
2023-03-24, Brett Wisely, David Villar, Blake Sabol, Joey Bart, Ford Proctor, Brett Auerbach, Will Wilson, Shane Matheny, Heliot Ramos,
2023-03-25, LaMonte Wade Jr., Thairo Estrada, Michael Conforto, Wilmer Flores, Brandon Crawford, J.D. Davis, Mike Yastrzemski, Roberto Perez, Blake Sabol,
2023-03-26, David Villar, Wilmer Flores, LaMonte Wade Jr., J.D. Davis, Casey Schmitt, Bryce Johnson, Joey Bart, Brett Auerbach, Brett Wisely,
2023-03-27, LaMonte Wade Jr., Michael Conforto, David Villar, Joc Pederson, Brandon Crawford, Thairo Estrada, Blake Sabol, Bryce Johnson, Brett Wisely,
