date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Steven Kwan, Gabriel Arias, Josh Naylor, Will Brennan, Mike Zunino, Tyler Freeman, Brayan Rocchio, David Fry, Roman Quinn,
2023-02-26, Andres Gimenez, Amed Rosario, Jose Ramirez, Josh Bell, Oscar Gonzalez, Richie Palacios, Jhonkensy Noel, Jhonkensy Noel, George Valera,
2023-02-27, Steven Kwan, Gabriel Arias, Josh Naylor, Mike Zunino, Will Brennan, Tyler Freeman, Roman Quinn, Meibrys Viloria, Angel Martinez,
2023-02-28a, Andres Gimenez, Angel Martinez, Zack Collins, Micah Pries, Jhonkensy Noel, Meibrys Viloria, Juan Brito, Petey Halpin, Connor Kokx,
2023-02-28b, Richie Palacios, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Joe Lampe, Brayan Rocchio, Cam Gallagher,
2023-03-01, Steven Kwan, Gabriel Arias, Will Brennan, Mike Zunino, Micah Pries, Jhonkensy Noel, Roman Quinn, Tyler Freeman, Jose Tena,
2023-03-02, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Andres Gimenez, Oscar Gonzalez, Cam Gallagher, Joe Lampe,
2023-03-03, Myles Straw, Amed Rosario, Jose Ramirez, Josh Bell, Will Brennan, Mike Zunino, Roman Quinn, Tyler Freeman, Jose Tena,
2023-03-04, Roman Quinn, Andres Gimenez, Will Brennan, Josh Naylor, Oscar Gonzalez, Gabriel Arias, Micah Pries, Cam Gallagher, Tyler Freeman,
2023-03-05, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Andres Gimenez, Mike Zunino, David Fry, Micah Pries, Myles Straw,
2023-03-06, Myles Straw, Will Brennan, Josh Naylor, Oscar Gonzalez, Gabriel Arias, Tyler Freeman, Roman Quinn, Cam Gallagher, Brayan Rocchio,
2023-03-09, Will Brennan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Gabriel Arias, Zack Collins, Tyler Freeman, Myles Straw,
2023-03-10, Steven Kwan, Tyler Freeman, Will Brennan, Oscar Gonzalez, Roman Quinn, Micah Pries, Brayan Rocchio, Cam Gallagher, Angel Martinez,
2023-03-11, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Gabriel Arias, Mike Zunino, Myles Straw,
2023-03-12, Myles Straw, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Will Brennan, Gabriel Arias, Cam Gallagher,
2023-03-13, Steven Kwan, Tyler Freeman, Will Brennan, Mike Zunino, Micah Pries, Roman Quinn, Angel Martinez, Brayan Rocchio, Steven Kwan,
2023-03-14, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Gabriel Arias, Cam Gallagher, Myles Straw,
2023-03-16, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Gabriel Arias, Mike Zunino, Myles Straw, Steven Kwan,
2023-03-17, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Will Brennan, Gabriel Arias, Cam Gallagher, Myles Straw,
2023-03-18a, Roman Quinn, Tyler Freeman, Richie Palacios, Oscar Gonzalez, Zack Collins, Micah Pries, Meibrys Viloria, David Fry, Brayan Rocchio,
2023-03-18b, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Will Brennan, Mike Zunino, Gabriel Arias, Myles Straw,
2023-03-19, Tyler Freeman, Richie Palacios, Zack Collins, Oscar Gonzalez, Micah Pries, Cam Gallagher, David Fry, Jose Tena, Roman Quinn,
2023-03-20, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Naylor, Oscar Gonzalez, Will Brennan, Gabriel Arias, Mike Zunino, Tyler Freeman,
2023-03-21, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Andres Gimenez, Cam Gallagher, Myles Straw,
2023-03-23, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Andres Gimenez, Myles Straw, Cam Gallagher,
2023-03-24, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Andres Gimenez, Mike Zunino, Myles Straw,
2023-03-25, Myles Straw, Will Brennan, Steven Kwan, Oscar Gonzalez, Mike Zunino, David Fry, Jose Tena, Milan Tolentino, Raynel Delgado,
2023-03-26, Andres Gimenez, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Cam Gallagher, Connor Kokx, Petey Halpin, Johnathan Rodriguez,
2023-03-27, Steven Kwan, Amed Rosario, Jose Ramirez, Josh Bell, Josh Naylor, Oscar Gonzalez, Andres Gimenez, Mike Zunino, Myles Straw,
2023-03-28, Steven Kwan, Amed Rosario, Will Brennan, Josh Bell, Joe Naranjo, Gabriel Arias, Cam Gallagher, Myles Straw, Angel Martinez,
