date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, CJ Abrams, Luis Garcia Jr., Joey Meneses, Stone Garrett, Yadiel Hernandez, Riley Adams, Alex Call, Ildemaro Vargas, Jeremy De La Rosa,
2023-02-26a, Lane Thomas, Corey Dickerson, Jeimer Candelario, Dominic Smith, Keibert Ruiz, Victor Robles, Jeter Downs, Riley Adams, Jake Alu,
2023-02-26b, CJ Abrams, Luis Garcia Jr., Joey Meneses, Matt Adams, Michael Chavis, Alex Call, Travis Blankenhorn, Derek Hill, Israel Pineda,
2023-02-28, Lane Thomas, Corey Dickerson, Jeimer Candelario, Dominic Smith, Keibert Ruiz, Matt Adams, Victor Robles, Jeter Downs, Leonel Valera,
2023-03-01, CJ Abrams, Alex Call, Luis Garcia Jr., Joey Meneses, Stone Garrett, Ildemaro Vargas, Riley Adams, Derek Hill, Lucius Fox,
2023-03-02, Lane Thomas, Corey Dickerson, Jeimer Candelario, Dominic Smith, Keibert Ruiz, Michael Chavis, Victor Robles, Jeter Downs, Carter Kieboom,
2023-03-03, CJ Abrams, Alex Call, Luis Garcia Jr., Joey Meneses, Jeimer Candelario, Stone Garrett, Ildemaro Vargas, Victor Robles, Riley Adams,
2023-03-04, CJ Abrams, Lane Thomas, Corey Dickerson, Joey Meneses, Dominic Smith, Jeimer Candelario, Keibert Ruiz, Jake Alu, Victor Robles,
2023-03-05, Alex Call, Luis Garcia Jr., Joey Meneses, Dominic Smith, Jeimer Candelario, Keibert Ruiz, Stone Garrett, Yadiel Hernandez, Jeter Downs,
2023-03-07, CJ Abrams, Lane Thomas, Corey Dickerson, Dominic Smith, Luis Garcia Jr., Ildemaro Vargas, Matt Adams, Victor Robles, Riley Adams,
2023-03-08, Lane Thomas, Victor Robles, Alex Call, Keibert Ruiz, Matt Adams, Ildemaro Vargas, Michael Chavis, Jeter Downs, Riley Adams,
2023-03-10, Alex Call, Luis Garcia Jr., Keibert Ruiz, Dominic Smith, Corey Dickerson, Stone Garrett, Michael Chavis, Jeter Downs, Riley Adams,
2023-03-11, Lane Thomas, CJ Abrams, Alex Call, Keibert Ruiz, Luis Garcia Jr., Jeter Downs, Ildemaro Vargas, Matt Adams, Erick Mejia,
2023-03-12, Lane Thomas, Dominic Smith, Luis Garcia Jr., Corey Dickerson, Ildemaro Vargas, CJ Abrams, Stone Garrett, Leonel Valera, Riley Adams,
2023-03-13, Keibert Ruiz, Lane Thomas, Luis Garcia Jr., Dominic Smith, Alex Call, Ildemaro Vargas, Stone Garrett, Jeter Downs, James Wood,
2023-03-14, Keibert Ruiz, Corey Dickerson, Alex Call, Matt Adams, Ildemaro Vargas, CJ Abrams, Victor Robles, Stone Garrett, Michael Chavis,
2023-03-16, Lane Thomas, Dominic Smith, Alex Call, Keibert Ruiz, Luis Garcia Jr., Ildemaro Vargas, Victor Robles, Michael Chavis, Jeter Downs,
2023-03-17, Alex Call, Luis Garcia Jr., Keibert Ruiz, Corey Dickerson, Jeimer Candelario, Matt Adams, Stone Garrett, Victor Robles, Leonel Valera,
2023-03-18, Alex Call, Dominic Smith, Lane Thomas, Corey Dickerson, Ildemaro Vargas, Victor Robles, Michael Chavis, Jeter Downs, Riley Adams,
2023-03-19, Lane Thomas, Dominic Smith, Jeimer Candelario, Corey Dickerson, Keibert Ruiz, Luis Garcia Jr., CJ Abrams, Victor Robles, Michael Chavis,
2023-03-20, Lane Thomas, Dominic Smith, Jeimer Candelario, Corey Dickerson, Keibert Ruiz, Luis Garcia Jr., Ildemaro Vargas, CJ Abrams, Alex Call,
2023-03-21, CJ Abrams, Victor Robles, Alex Call, Corey Dickerson, Matt Adams, Ildemaro Vargas, Riley Adams, Jeter Downs, Michael Chavis,
2023-03-22, Lane Thomas, Dominic Smith, Joey Meneses, Corey Dickerson, Jeimer Candelario, Luis Garcia Jr., Keibert Ruiz, CJ Abrams, Victor Robles,
2023-03-23, Luis Garcia Jr., Joey Meneses, Dominic Smith, Jeimer Candelario, Corey Dickerson, Alex Call, CJ Abrams, Riley Adams, Victor Robles,
2023-03-24, Luis Garcia Jr., Joey Meneses, Dominic Smith, Jeimer Candelario, Corey Dickerson, Keibert Ruiz, Alex Call, Ildemaro Vargas, Lane Thomas,
2023-03-25, Lane Thomas, Dominic Smith, Joey Meneses, Jeimer Candelario, Corey Dickerson, Luis Garcia Jr., Keibert Ruiz, CJ Abrams, Victor Robles,
2023-03-26, Lane Thomas, Joey Meneses, Jeimer Candelario, Dominic Smith, Alex Call, Keibert Ruiz, Ildemaro Vargas, CJ Abrams, Victor Robles,
2023-03-28, Lane Thomas, Joey Meneses, Jeimer Candelario, Dominic Smith, Keibert Ruiz, Alex Call, Luis Garcia Jr., Victor Robles, CJ Abrams,
