date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Gavin Lux, Freddie Freeman, J.D. Martinez, Will Smith, James Outman, Luke Williams, Steven Duggar, Miguel Vargas, Gavin Lux,
2023-02-26, Miguel Rojas, Freddie Freeman, Chris Taylor, Max Muncy, Austin Barnes, David Peralta, Trayce Thompson, Michael Busch, Jonny DeLuca,
2023-02-27, Mookie Betts, Jason Heyward, Will Smith, J.D. Martinez, Gavin Lux, Steven Duggar, Luke Williams, Devin Mann, Miguel Vargas,
2023-02-28, Chris Taylor, Freddie Freeman, J.D. Martinez, Max Muncy, Austin Barnes, David Peralta, Trayce Thompson, Miguel Rojas, Michael Busch,
2023-03-01, Mookie Betts, Trayce Thompson, Will Smith, Chris Taylor, Jason Heyward, James Outman, Yonny Hernandez, Michael Busch, Miguel Vargas,
2023-03-02, David Peralta, Freddie Freeman, J.D. Martinez, Max Muncy, Austin Barnes, Jason Heyward, Miguel Rojas, James Outman, Miguel Vargas,
2023-03-03, Mookie Betts, Freddie Freeman, Chris Taylor, Austin Barnes, Max Muncy, J.D. Martinez, Trayce Thompson, David Peralta, Jonny DeLuca,
2023-03-04, Jason Heyward, Trayce Thompson, Will Smith, James Outman, Miguel Rojas, Michael Busch, Luke Williams, Steven Duggar, Miguel Vargas,
2023-03-05, Mookie Betts, Freddie Freeman, Chris Taylor, Max Muncy, J.D. Martinez, David Peralta, Austin Barnes, James Outman, Bradley Zimmer,
2023-03-06, Mookie Betts, Freddie Freeman, Will Smith, Max Muncy, J.D. Martinez, Jason Heyward, Chris Taylor, Miguel Rojas, Miguel Vargas,
2023-03-08, Jason Heyward, Miguel Rojas, Max Muncy, Chris Taylor, James Outman, Michael Busch, Jonny DeLuca, Yonny Hernandez, Patrick Mazeika,
2023-03-09, Jason Heyward, Miguel Vargas, Steven Duggar, J.D. Martinez, Michael Busch, Luke Williams, Yonny Hernandez, Bradley Zimmer, David Freitas,
2023-03-10, Miguel Rojas, Chris Taylor, Max Muncy, J.D. Martinez, Miguel Vargas, James Outman, Andy Pages, Devin Mann, Hunter Feduccia,
2023-03-11a, Jason Heyward, Miguel Vargas, Chris Taylor, Steven Duggar, Ryan Ward, Luke Williams, Bradley Zimmer, Devin Mann, David Freitas,
2023-03-11b, Miguel Rojas, Max Muncy, J.D. Martinez, James Outman, Michael Busch, Andy Pages, Yonny Hernandez, Jonny DeLuca, Patrick Mazeika,
2023-03-12, Jason Heyward, Chris Taylor, Steven Duggar, James Outman, Yonny Hernandez, Ryan Ward, Jonny DeLuca, Patrick Mazeika, Jason Heyward,
2023-03-13, Jason Heyward, Miguel Rojas, Max Muncy, J.D. Martinez, Miguel Vargas, Michael Busch, Andy Pages, Hunter Feduccia, Jonny DeLuca,
2023-03-16, Jason Heyward, Chris Taylor, Miguel Rojas, Max Muncy, J.D. Martinez, Miguel Vargas, James Outman, Hunter Feduccia, Devin Mann,
2023-03-17, Jason Heyward, James Outman, Trayce Thompson, Max Muncy, J.D. Martinez, Chris Taylor, Miguel Vargas, Ryan Ward, Patrick Mazeika,
2023-03-18, Jason Heyward, Freddie Freeman, Trayce Thompson, James Outman, Chris Taylor, Miguel Rojas, Yonny Hernandez, Hunter Feduccia, Devin Mann,
2023-03-19, James Outman, Freddie Freeman, J.D. Martinez, Max Muncy, Trayce Thompson, Miguel Rojas, Miguel Vargas, Steven Duggar, Patrick Mazeika,
2023-03-20, David Peralta, Chris Taylor, Jason Heyward, J.D. Martinez, Miguel Vargas, Steven Duggar, Luke Williams, Ryan Ward, David Freitas,
2023-03-21a, David Peralta, Jason Heyward, Max Muncy, James Outman, Michael Busch, Devin Mann, Ryan Ward, Yonny Hernandez, Hunter Feduccia,
2023-03-21b, Chris Taylor, Freddie Freeman, Trayce Thompson, J.D. Martinez, Miguel Rojas, Miguel Vargas, Jonny DeLuca, Jose Ramos, Patrick Mazeika,
2023-03-22, James Outman, Austin Barnes, Max Muncy, Trayce Thompson, Miguel Rojas, Miguel Vargas, Steven Duggar, Ryan Ward, Bradley Zimmer,
2023-03-23, David Peralta, Freddie Freeman, Will Smith, Jason Heyward, Chris Taylor, James Outman, Luke Williams, Steven Duggar, Devin Mann,
2023-03-24, Mookie Betts, Freddie Freeman, J.D. Martinez, Max Muncy, Trayce Thompson, Chris Taylor, Miguel Vargas, Austin Barnes, Miguel Rojas,
2023-03-25, Jason Heyward, James Outman, Will Smith, Steven Duggar, Luke Williams, Michael Busch, Yonny Hernandez, Bradley Zimmer, Devin Mann,
2023-03-26, Mookie Betts, Freddie Freeman, J.D. Martinez, Max Muncy, Chris Taylor, Trayce Thompson, Miguel Vargas, Miguel Rojas, Austin Barnes,
2023-03-27, Mookie Betts, Freddie Freeman, Will Smith, J.D. Martinez, Max Muncy, Chris Taylor, Trayce Thompson, Miguel Vargas, Miguel Rojas,
2023-03-28, Mookie Betts, Freddie Freeman, Will Smith, J.D. Martinez, Max Muncy, Chris Taylor, Trayce Thompson, Miguel Vargas, Miguel Rojas,
