date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Ronald Acuna Jr., Matt Olson, Austin Riley, Eddie Rosario, Ozzie Albies, Michael Harris II, Vaughn Grissom, Chadwick Tromp, Luke Waddell,
2023-02-26, Kevin Pillar, Orlando Arcia, Marcell Ozuna, Sam Hilliard, Ryan Casteel, Ehire Adrianza, Eli White, Joe Hudson, Joe Dunand,
2023-02-27, Ronald Acuna Jr., Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Ozzie Albies, Eddie Rosario, Orlando Arcia, Vaughn Grissom,
2023-02-28, Kevin Pillar, Vaughn Grissom, Marcell Ozuna, Sam Hilliard, Chadwick Tromp, Eli White, Joe Dunand, Joshua Fuentes, Yolmer Sanchez,
2023-03-01, Ronald Acuna Jr., Matt Olson, Austin Riley, Travis d'Arnaud, Michael Harris II, Ozzie Albies, Eddie Rosario, Orlando Arcia, Ehire Adrianza,
2023-03-02, Forrest Wall, Vaughn Grissom, Marcell Ozuna, Kevin Pillar, Eli White, Joe Hudson, Ryan Casteel, Joe Dunand, Yolmer Sanchez,
2023-03-03, Forrest Wall, Ehire Adrianza, Marcell Ozuna, Sam Hilliard, Ryan Casteel, Braden Shewmake, Adeiny Hechavarria, Joshua Fuentes, Magneuris Sierra,
2023-03-04a, Eddie Rosario, Orlando Arcia, Michael Harris II, Travis d'Arnaud, Eli White, Forrest Wall, Ehire Adrianza, Yolmer Sanchez, Joe Dunand,
2023-03-04b, Ronald Acuna Jr., Matt Olson, Austin Riley, Sean Murphy, Ozzie Albies, Sam Hilliard, Vaughn Grissom, Kevin Pillar, Ryan Casteel,
2023-03-05, Ronald Acuna Jr., Matt Olson, Austin Riley, Travis d'Arnaud, Michael Harris II, Vaughn Grissom, Eddie Rosario, Marcell Ozuna, Orlando Arcia,
2023-03-07, Ozzie Albies, Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Vaughn Grissom, Sam Hilliard, Marcell Ozuna, Kevin Pillar,
2023-03-09, Orlando Arcia, Forrest Wall, Eli White, Sam Hilliard, Joe Dunand, Luke Waddell, Yolmer Sanchez, Joe Hudson, Cal Conley,
2023-03-10, Vaughn Grissom, Michael Harris II, Travis d'Arnaud, Sam Hilliard, Kevin Pillar, Braden Shewmake, Ehire Adrianza, Joe Dunand, Magneuris Sierra,
2023-03-11, Ozzie Albies, Matt Olson, Austin Riley, Sean Murphy, Marcell Ozuna, Braden Shewmake, Eli White, Forrest Wall, Justin Dean,
2023-03-12, Kevin Pillar, Michael Harris II, Vaughn Grissom, Sam Hilliard, Jordan Luplow, Ehire Adrianza, Ryan Casteel, Joe Hudson, Yolmer Sanchez,
2023-03-13, Braden Shewmake, Matt Olson, Austin Riley, Travis d'Arnaud, Michael Harris II, Marcell Ozuna, Jordan Luplow, Eli White, Orlando Arcia,
2023-03-14, Ozzie Albies, Vaughn Grissom, Marcell Ozuna, Kevin Pillar, Sam Hilliard, Ehire Adrianza, Joe Dunand, Joe Hudson, Magneuris Sierra,
2023-03-15, Ozzie Albies, Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Kevin Pillar, Braden Shewmake, Jordan Luplow, Orlando Arcia,
2023-03-16, Eli White, Orlando Arcia, Travis d'Arnaud, Marcell Ozuna, Jordan Luplow, Sam Hilliard, Ryan Casteel, Ehire Adrianza, Yolmer Sanchez,
2023-03-17, Ozzie Albies, Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Marcell Ozuna, Braden Shewmake, Kevin Pillar, Yolmer Sanchez,
2023-03-18, Ozzie Albies, Matt Olson, Austin Riley, Travis d'Arnaud, Michael Harris II, Vaughn Grissom, Sam Hilliard, Kevin Pillar, Orlando Arcia,
2023-03-19, Ozzie Albies, Braden Shewmake, Sean Murphy, Marcell Ozuna, Sam Hilliard, Jordan Luplow, Ehire Adrianza, Joshua Fuentes, Yolmer Sanchez,
2023-03-20, Ozzie Albies, Matt Olson, Austin Riley, Travis d'Arnaud, Michael Harris II, Marcell Ozuna, Eddie Rosario, Kevin Pillar, Vaughn Grissom,
2023-03-22, Orlando Arcia, Forrest Wall, Ehire Adrianza, Sam Hilliard, Ryan Casteel, Mitchell Tolman, Joshua Fuentes, Magneuris Sierra, Joe Hudson,
2023-03-23, Ronald Acuna Jr., Matt Olson, Austin Riley, Marcell Ozuna, Michael Harris II, Ozzie Albies, Travis d'Arnaud, Eddie Rosario, Orlando Arcia,
2023-03-24, Ronald Acuna Jr., Matt Olson, Austin Riley, Marcell Ozuna, Sam Hilliard, Ozzie Albies, Sean Murphy, Nacho Alvarez Jr., Orlando Arcia,
2023-03-25a, Ronald Acuna Jr., Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Ozzie Albies, Forrest Wall, Orlando Arcia, Hoy Park,
2023-03-25b, Kevin Pillar, Ehire Adrianza, Travis d'Arnaud, Marcell Ozuna, Sam Hilliard, Nacho Alvarez Jr., Cade Bunnell, Joshua Fuentes, Yolmer Sanchez,
2023-03-26, Ronald Acuna Jr., Matt Olson, Austin Riley, Marcell Ozuna, Michael Harris II, Ozzie Albies, Travis d'Arnaud, Eddie Rosario, Ehire Adrianza,
2023-03-27, Ronald Acuna Jr., Matt Olson, Austin Riley, Sean Murphy, Michael Harris II, Ozzie Albies, Eddie Rosario, Sam Hilliard, Orlando Arcia,
2023-03-28, Ronald Acuna Jr., Matt Olson, Austin Riley, Marcell Ozuna, Michael Harris II, Ozzie Albies, Travis d'Arnaud, Eddie Rosario, Orlando Arcia,
