date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Cedric Mullins, Adam Frazier, Adley Rutschman, Anthony Santander, Ryan O'Hearn, Nomar Mazara, Joey Ortiz, Coby Mayo, Anthony Bemboom,
2023-02-26, Ryan McKenna, Terrin Vavra, James McCann, Kyle Stowers, Jordan Westburg, Franchy Cordero, Lewin Diaz, Colton Cowser, Connor Norby,
2023-02-27, Cedric Mullins, Adley Rutschman, Anthony Santander, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, Jorge Mateo, Mark Kolozsvary,
2023-02-28, Terrin Vavra, Adley Rutschman, Gunnar Henderson, Kyle Stowers, Ryan McKenna, Nomar Mazara, Jordan Westburg, Franchy Cordero, Joey Ortiz,
2023-03-01, Cedric Mullins, Anthony Santander, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, James McCann, Jorge Mateo, Lewin Diaz,
2023-03-02, Ryan McKenna, Adley Rutschman, Gunnar Henderson, Jordan Westburg, Terrin Vavra, Kyle Stowers, Ryan O'Hearn, Franchy Cordero, Connor Norby,
2023-03-03, Cedric Mullins, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, James McCann, Nomar Mazara, Jorge Mateo, Cedric Mullins,
2023-03-04, Gunnar Henderson, Adley Rutschman, Kyle Stowers, Jordan Westburg, Ryan O'Hearn, Franchy Cordero, Ryan McKenna, Colton Cowser, Joey Ortiz,
2023-03-05, Cedric Mullins, Ryan Mountcastle, Gunnar Henderson, Ramon Urias, Nomar Mazara, James McCann, Jorge Mateo, Jordan Westburg, Cedric Mullins,
2023-03-06, Jorge Mateo, Adley Rutschman, Anthony Santander, Ryan Mountcastle, Ramon Urias, Adam Frazier, Austin Hays, Kyle Stowers, Ryan McKenna,
2023-03-07, Gunnar Henderson, Ryan McKenna, Kyle Stowers, Jordan Westburg, Lewin Diaz, Colton Cowser, Daz Cameron, Connor Norby, Anthony Bemboom,
2023-03-08, Adam Frazier, Adley Rutschman, Ryan Mountcastle, Ramon Urias, Austin Hays, James McCann, Nomar Mazara, Jorge Mateo, Colton Cowser,
2023-03-09, Gunnar Henderson, Adley Rutschman, Kyle Stowers, Ryan O'Hearn, Jordan Westburg, Franchy Cordero, Ryan McKenna, Lewin Diaz, Josh Lester,
2023-03-10, Adam Frazier, Terrin Vavra, Ryan Mountcastle, Kyle Stowers, Austin Hays, Nomar Mazara, James McCann, Jorge Mateo, Ryan McKenna,
2023-03-11, Terrin Vavra, Gunnar Henderson, Ryan O'Hearn, Franchy Cordero, Jordan Westburg, Josh Lester, Daz Cameron, Colton Cowser, Anthony Bemboom,
2023-03-12, Adam Frazier, Adley Rutschman, Ryan Mountcastle, Kyle Stowers, Ramon Urias, Austin Hays, Nomar Mazara, Jorge Mateo, Ryan McKenna,
2023-03-13a, Terrin Vavra, Ramon Urias, Kyle Stowers, Josh Lester, Jorge Mateo, Lewin Diaz, Ryan McKenna, Heston Kjerstad, Maverick Handley,
2023-03-13b, Austin Hays, Adley Rutschman, Ryan Mountcastle, Gunnar Henderson, James McCann, Adam Frazier, Franchy Cordero, Nomar Mazara, Jordan Westburg,
