date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Oneil Cruz, Rodolfo Castro, Carlos Santana, Andrew McCutchen, Austin Hedges, Miguel Andujar, Jack Suwinski, Connor Joe, Ji Hwan Bae,
2023-02-27, Oneil Cruz, Bryan Reynolds, Carlos Santana, Andrew McCutchen, Jack Suwinski, Ke'Bryan Hayes, Rodolfo Castro, Austin Hedges, Ryan Vilade,
2023-02-28, Tucupita Marcano, Canaan Smith-Njigba, Connor Joe, Miguel Andujar, Jared Triolo, Kevin Plawecki, Chris Owings, Henry Davis, Chavez Young,
2023-03-01, Oneil Cruz, Ji Hwan Bae, Rodolfo Castro, Jack Suwinski, Cal Mitchell, Endy Rodriguez, Tyler Heineman, Matt Gorski, Malcom Nunez,
2023-03-02a, Chris Owings, Connor Joe, Canaan Smith-Njigba, Miguel Andujar, Austin Hedges, Jared Triolo, Liover Peguero, Ryan Vilade, Chavez Young,
2023-03-02b, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Ji Man Choi, Ke'Bryan Hayes, Tucupita Marcano, Jason Delay, Travis Swaggerty,
2023-03-03, Ji Hwan Bae, Bryan Reynolds, Jack Suwinski, Carlos Santana, Rodolfo Castro, Cal Mitchell, Kevin Plawecki, Chris Owings, Matt Gorski,
2023-03-04, Canaan Smith-Njigba, Ke'Bryan Hayes, Ji Man Choi, Connor Joe, Miguel Andujar, Tucupita Marcano, Liover Peguero, Tyler Heineman, Chavez Young,
2023-03-05, Ji Hwan Bae, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Cal Mitchell, Rodolfo Castro, Austin Hedges, Chris Owings,
2023-03-06, Oneil Cruz, Tucupita Marcano, Ke'Bryan Hayes, Ji Man Choi, Connor Joe, Travis Swaggerty, Miguel Andujar, Chris Owings, Kevin Plawecki,
2023-03-07, Rodolfo Castro, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Jared Triolo, Canaan Smith-Njigba, Austin Hedges, Ji Hwan Bae,
2023-03-08, Oneil Cruz, Rodolfo Castro, Ji Man Choi, Cal Mitchell, Connor Joe, Chris Owings, Ryan Vilade, Austin Hedges, Miguel Andujar,
2023-03-09, Ji Hwan Bae, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Canaan Smith-Njigba, Jared Triolo, Tucupita Marcano, Kevin Plawecki,
2023-03-10, Oneil Cruz, Rodolfo Castro, Ji Man Choi, Connor Joe, Cal Mitchell, Miguel Andujar, Travis Swaggerty, Chris Owings, Tyler Heineman,
2023-03-11, Ke'Bryan Hayes, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Canaan Smith-Njigba, Chris Owings, Austin Hedges, Tucupita Marcano,
2023-03-12, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Ji Man Choi, Rodolfo Castro, Jack Suwinski, Austin Hedges, Jared Triolo,
