date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Nico Hoerner, Dansby Swanson, Ian Happ, Cody Bellinger, Trey Mancini, Eric Hosmer, Patrick Wisdom, Yan Gomes, Brennen Davis,
2023-02-26, Nick Madrigal, Zach McKinstry, Matt Mervis, Edwin Rios, Christopher Morel, Mike Tauchman, Nelson Velazquez, Tucker Barnhart, Ben DeLuzio,
2023-02-27a, Miles Mastrobuoni, Ian Happ, Trey Mancini, Yan Gomes, Edwin Rios, Zach McKinstry, Matt Mervis, Mike Tauchman, Yonathan Perlaza,
2023-02-27b, Nico Hoerner, Dansby Swanson, Eric Hosmer, David Bote, Nelson Velazquez, Pete Crow-Armstrong, Brennen Davis, Jake Slaughter, Dom Nunez,
2023-02-28, Nick Madrigal, Tucker Barnhart, Matt Mervis, Christopher Morel, Mike Tauchman, Miles Mastrobuoni, Kevin Alcantara, Ben DeLuzio, James Triantos,
2023-03-01, Nico Hoerner, Dansby Swanson, Ian Happ, Cody Bellinger, Trey Mancini, Edwin Rios, Yan Gomes, Nelson Velazquez, Christopher Morel,
2023-03-02, Nico Hoerner, Ian Happ, Cody Bellinger, Eric Hosmer, Nick Madrigal, Tucker Barnhart, Mike Tauchman, Nelson Velazquez, Zach McKinstry,
2023-03-03, Nick Madrigal, Dansby Swanson, Trey Mancini, Yan Gomes, Edwin Rios, Matt Mervis, Christopher Morel, David Bote, Brennen Davis,
2023-03-04, Nico Hoerner, Ian Happ, Cody Bellinger, Eric Hosmer, Patrick Wisdom, Edwin Rios, Zach McKinstry, Tucker Barnhart, Mike Tauchman,
2023-03-05, Nick Madrigal, Dansby Swanson, Ian Happ, Trey Mancini, Cody Bellinger, Yan Gomes, David Bote, Matt Mervis, Nelson Velazquez,
2023-03-06, Nico Hoerner, Trey Mancini, Eric Hosmer, Patrick Wisdom, Christopher Morel, Mike Tauchman, Tucker Barnhart, Brennen Davis, Pete Crow-Armstrong,
2023-03-07, Nick Madrigal, Cody Bellinger, Edwin Rios, Yan Gomes, Mike Tauchman, Christopher Morel, David Bote, Zach McKinstry, Sergio Alcantara,
2023-03-09, Nico Hoerner, Ian Happ, Dansby Swanson, Trey Mancini, Eric Hosmer, Yan Gomes, Patrick Wisdom, Christopher Morel, Nick Madrigal,
2023-03-10, Nick Madrigal, Ian Happ, Cody Bellinger, Eric Hosmer, Edwin Rios, Luis Torrens, Mike Tauchman, Zach McKinstry, Tucker Barnhart,
2023-03-11, Nico Hoerner, Dansby Swanson, Trey Mancini, Edwin Rios, Yan Gomes, Patrick Wisdom, Mike Tauchman, Christopher Morel, Zach McKinstry,
2023-03-12, Nico Hoerner, Ian Happ, Dansby Swanson, Trey Mancini, Cody Bellinger, Eric Hosmer, Patrick Wisdom, Nick Madrigal, Tucker Barnhart,
2023-03-14, Nico Hoerner, Ian Happ, Dansby Swanson, Trey Mancini, Cody Bellinger, Eric Hosmer, Patrick Wisdom, Edwin Rios, Yan Gomes,
2023-03-16, Nico Hoerner, Ian Happ, Dansby Swanson, Trey Mancini, Cody Bellinger, Eric Hosmer, Patrick Wisdom, Yan Gomes, Christopher Morel,
2023-03-17a, Christopher Morel, Yan Gomes, Patrick Wisdom, Edwin Rios, Mike Tauchman, Zach McKinstry, David Bote, Jake Slaughter, Sergio Alcantara,
2023-03-17b, Nico Hoerner, Ian Happ, Dansby Swanson, Trey Mancini, Cody Bellinger, Eric Hosmer, Nick Madrigal, Matt Mervis, Tucker Barnhart,
2023-03-18, Nick Madrigal, Eric Hosmer, Patrick Wisdom, Edwin Rios, Mike Tauchman, Christopher Morel, Tucker Barnhart, David Bote, Zach McKinstry,
2023-03-19, Nico Hoerner, Dansby Swanson, Ian Happ, Trey Mancini, Cody Bellinger, Yan Gomes, Edwin Rios, Mike Tauchman, Matt Mervis,
2023-03-21, Nico Hoerner, Dansby Swanson, Ian Happ, Eric Hosmer, Patrick Wisdom, Nelson Velazquez, Matt Mervis, Tucker Barnhart, Christopher Morel,
2023-03-22, Nick Madrigal, Trey Mancini, Cody Bellinger, Yan Gomes, Edwin Rios, Mike Tauchman, Miles Mastrobuoni, Ben DeLuzio, Zach McKinstry,
2023-03-23, Dansby Swanson, Ian Happ, Trey Mancini, Cody Bellinger, Patrick Wisdom, Eric Hosmer, Edwin Rios, Tucker Barnhart, Miles Mastrobuoni,
2023-03-24a, Christopher Morel, Tucker Barnhart, Patrick Wisdom, Edwin Rios, Luis Torrens, Mike Tauchman, David Bote, Nelson Velazquez, Zach McKinstry,
2023-03-24b, Dansby Swanson, Ian Happ, Cody Bellinger, Trey Mancini, Eric Hosmer, Yan Gomes, Nick Madrigal, Miles Mastrobuoni, Luis Vazquez,
2023-03-25, Nick Madrigal, Edwin Rios, Patrick Wisdom, Yan Gomes, Mike Tauchman, Christopher Morel, Miles Mastrobuoni, Zach McKinstry, BJ Murray Jr.,
2023-03-26, Nico Hoerner, Dansby Swanson, Ian Happ, Patrick Wisdom, Trey Mancini, Cody Bellinger, Eric Hosmer, Christopher Morel, Tucker Barnhart,
2023-03-27, Nico Hoerner, Dansby Swanson, Ian Happ, Cody Bellinger, Trey Mancini, Eric Hosmer, Yan Gomes, Edwin Rios, Miles Mastrobuoni,
2023-03-28, Nick Madrigal, Tucker Barnhart, Pete Crow-Armstrong, Kevin Alcantara, Owen Caissie, Miguel Amaya, Chase Strumpf, BJ Murray Jr., Luis Vazquez,
