date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, David Fletcher, Luis Rengifo, Gio Urshela, Matt Thaiss, Jo Adell, Mickey Moniak, Kevin Padlo, Taylor Jones, Brett Phillips,
2023-02-26, Taylor Ward, Mike Trout, Shohei Ohtani, Anthony Rendon, Hunter Renfroe, Brandon Drury, Jake Lamb, Logan O'Hoppe, Andrew Velazquez,
2023-02-27, David Fletcher, Mike Trout, Shohei Ohtani, Gio Urshela, Jared Walsh, Luis Rengifo, Mickey Moniak, Brett Phillips, Chad Wallach,
2023-02-28, David Fletcher, Luis Rengifo, Jake Lamb, Mickey Moniak, Jo Adell, Logan O'Hoppe, Trey Cabbage, Aaron Whitefield, Livan Soto,
2023-03-01, Taylor Ward, Mike Trout, Jared Walsh, Anthony Rendon, Hunter Renfroe, Brandon Drury, Gio Urshela, Matt Thaiss, Kevin Padlo,
2023-03-02, Brett Phillips, Luis Rengifo, Jake Lamb, Jo Adell, Kevin Padlo, Matt Thaiss, Chad Wallach, Andrew Velazquez, Michael Stefanic,
2023-03-03, Taylor Ward, Mike Trout, Luis Rengifo, Anthony Rendon, Hunter Renfroe, Jared Walsh, Brandon Drury, Gio Urshela, Logan O'Hoppe,
2023-03-04, Mickey Moniak, Jo Adell, Jake Lamb, Kevin Padlo, Matt Thaiss, Trey Cabbage, Michael Stefanic, Brett Phillips, Andrew Velazquez,
2023-03-05a, Brett Phillips, Gio Urshela, Luis Rengifo, Jared Walsh, Zach Neto, Jo Adell, Taylor Jones, Chad Wallach, Jordyn Adams,
2023-03-05b, Taylor Ward, Mike Trout, Brandon Drury, Anthony Rendon, Hunter Renfroe, Jake Lamb, Livan Soto, Max Stassi, Mickey Moniak,
2023-03-06, Livan Soto, Mike Trout, Jared Walsh, Hunter Renfroe, Brandon Drury, Gio Urshela, Logan O'Hoppe, Luis Barrera, Andrew Velazquez,
2023-03-07, Taylor Ward, Jake Lamb, Taylor Jones, Kevin Padlo, Matt Thaiss, Jo Adell, Brett Phillips, Kyren Paris, Andrew Velazquez,
2023-03-08, Livan Soto, Brandon Drury, Jared Walsh, Anthony Rendon, Hunter Renfroe, Logan O'Hoppe, Max Stassi, Mickey Moniak, Jordyn Adams,
2023-03-10, Taylor Ward, Livan Soto, Kevin Padlo, Matt Thaiss, Zach Neto, Mickey Moniak, Jo Adell, Trey Cabbage, Taylor Jones,
2023-03-11, Brett Phillips, Brandon Drury, Jared Walsh, Anthony Rendon, Hunter Renfroe, Logan O'Hoppe, Jake Lamb, Max Stassi, Kyren Paris,
2023-03-12, Taylor Ward, Mickey Moniak, Hunter Renfroe, Jake Lamb, Logan O'Hoppe, Kevin Padlo, Jeremiah Jackson, Jordyn Adams, Andrew Velazquez,
2023-03-13, Taylor Ward, Brandon Drury, Jared Walsh, Anthony Rendon, Anthony Rendon, Hunter Renfroe, Matt Thaiss, Jo Adell, Mickey Moniak,
2023-03-14, Taylor Ward, Jake Lamb, Brandon Drury, Jared Walsh, Matt Thaiss, Max Stassi, Brett Phillips, Andrew Velazquez, Kyren Paris,
2023-03-16, Jo Adell, Brandon Drury, Jared Walsh, Hunter Renfroe, Taylor Jones, Logan O'Hoppe, Livan Soto, Jordyn Adams, Andrew Velazquez,
2023-03-17, Taylor Ward, Brandon Drury, Jared Walsh, Anthony Rendon, Hunter Renfroe, Gio Urshela, Jake Lamb, Max Stassi, Mickey Moniak,
2023-03-18, Mickey Moniak, Gio Urshela, Jared Walsh, Anthony Rendon, Matt Thaiss, Logan O'Hoppe, Livan Soto, Taylor Jones, Brett Phillips,
2023-03-19, Brett Phillips, Livan Soto, Jake Lamb, Anthony Rendon, Hunter Renfroe, Matt Thaiss, Max Stassi, Jo Adell, Andrew Velazquez,
2023-03-20, Taylor Ward, Luis Rengifo, Taylor Jones, Hunter Renfroe, Gio Urshela, Logan O'Hoppe, Kevin Padlo, Jordyn Adams, David Fletcher,
2023-03-21a, Taylor Ward, Luis Rengifo, Jared Walsh, Hunter Renfroe, Jake Lamb, Matt Thaiss, Mickey Moniak, David Fletcher, Livan Soto,
2023-03-21b, Brett Phillips, Brandon Drury, Gio Urshela, Anthony Rendon, Jo Adell, Logan O'Hoppe, Edgar Quero, Jordyn Adams, Andrew Velazquez,
2023-03-22, David Fletcher, Luis Rengifo, Brandon Drury, Anthony Rendon, Jake Lamb, Jared Walsh, Mickey Moniak, Chad Wallach, Brett Phillips,
2023-03-24, Taylor Ward, Luis Rengifo, Brandon Drury, Anthony Rendon, Hunter Renfroe, Gio Urshela, Taylor Jones, Chad Wallach, David Fletcher,
2023-03-25, Jordyn Adams, Brett Phillips, Luis Rengifo, Trey Cabbage, Taylor Jones, Matt Thaiss, Jose Gomez, David Calabrese, Adrian Placencia,
2023-03-26, Taylor Ward, Mike Trout, Shohei Ohtani, Brandon Drury, Hunter Renfroe, Luis Rengifo, Gio Urshela, Logan O'Hoppe, Jeremiah Jackson,
2023-03-27, Taylor Ward, Mike Trout, Shohei Ohtani, Anthony Rendon, Hunter Renfroe, Brandon Drury, Matt Thaiss, Zach Neto, Preston Palmeiro,
2023-03-28, Taylor Ward, Mike Trout, Shohei Ohtani, Anthony Rendon, Hunter Renfroe, Luis Rengifo, Brandon Drury, Gio Urshela, Logan O'Hoppe,
