date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Greg Allen, Christian Arroyo, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Narciso Crook, Caleb Hamilton, Matthew Lugo, David Hamilton,
2023-02-26, Triston Casas, Rafael Devers, Justin Turner, Masataka Yoshida, Alex Verdugo, Enrique Hernandez, Adam Duvall, Connor Wong, Niko Goodrum,
2023-02-27, Masataka Yoshida, Alex Verdugo, Justin Turner, Rafael Devers, Enrique Hernandez, Adam Duvall, Christian Arroyo, Reese McGuire, Jarren Duran,
2023-02-28, Greg Allen, Triston Casas, Bobby Dalbec, Raimel Tapia, Rob Refsnyder, Jorge Alfaro, Connor Wong, Nick Sogard, David Hamilton,
2023-03-01, Raimel Tapia, Triston Casas, Bobby Dalbec, Christian Arroyo, Reese McGuire, Niko Goodrum, Greg Allen, Wilyer Abreu, Enmanuel Valdez,
2023-03-02, Enrique Hernandez, Rafael Devers, Justin Turner, Adam Duvall, Rob Refsnyder, Christian Arroyo, Jorge Alfaro, Jarren Duran, Ryan Fitzgerald,
2023-03-03, Raimel Tapia, Alex Verdugo, Justin Turner, Triston Casas, Adam Duvall, Bobby Dalbec, Reese McGuire, Enmanuel Valdez, David Hamilton,
2023-03-04, Enrique Hernandez, Rafael Devers, Christian Arroyo, Triston Casas, Jorge Alfaro, Jarren Duran, Rob Refsnyder, Raimel Tapia, Greg Allen,
2023-03-05, Christian Arroyo, Alex Verdugo, Justin Turner, Adam Duvall, Triston Casas, Bobby Dalbec, Jarren Duran, Reese McGuire, Christian Koss,
2023-03-06, Enrique Hernandez, Rafael Devers, Justin Turner, Adam Duvall, Raimel Tapia, Jorge Alfaro, Rob Refsnyder, Daniel Palka, Enmanuel Valdez,
2023-03-07, Greg Allen, Rob Refsnyder, Triston Casas, Christian Arroyo, Bobby Dalbec, Reese McGuire, Daniel Palka, Ceddanne Rafaela, David Hamilton,
2023-03-09, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Reese McGuire, Narciso Crook, Nick Sogard, David Hamilton, Tyler Dearden,
2023-03-10, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Caleb Hamilton, Niko Goodrum, Christian Koss,
2023-03-11, Greg Allen, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Niko Goodrum, David Hamilton,
2023-03-12a, Raimel Tapia, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Christian Koss,
2023-03-12b, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Caleb Hamilton, Narciso Crook, David Hamilton, Nick Sogard, Nick Decker,
2023-03-13, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Stephen Scott, Narciso Crook, David Hamilton, Nick Sogard, Miguel Bleis,
2023-03-14, Raimel Tapia, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Ronaldo Hernandez, Greg Allen, Christian Koss,
2023-03-15, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Niko Goodrum,
2023-03-17, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Niko Goodrum,
2023-03-18a, Miguel Bleis, Marcelo Mayer, Caleb Hamilton, Niko Kavadas, Matthew Lugo, Alex Binelas, Eddinson Paulino, Miguel Ugueto, Gilberto Jimenez,
2023-03-18b, Christian Arroyo, Rafael Devers, Adam Duvall, Triston Casas, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Raimel Tapia, Greg Allen,
2023-03-19, Greg Allen, Niko Goodrum, Jorge Alfaro, Daniel Palka, Narciso Crook, Christian Koss, Ryan Fitzgerald, Ronaldo Hernandez, Nick Sogard,
2023-03-20, Christian Arroyo, Rafael Devers, Justin Turner, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Reese McGuire, Enrique Hernandez,
2023-03-21, Christian Arroyo, Bobby Dalbec, Adam Duvall, Daniel Palka, Rob Refsnyder, Raimel Tapia, Jorge Alfaro, Greg Allen, Niko Goodrum,
2023-03-22, Christian Arroyo, Rafael Devers, Justin Turner, Adam Duvall, Raimel Tapia, Enrique Hernandez, Reese McGuire, Rob Refsnyder, Bobby Dalbec,
