date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2023-02-25, Isiah Kiner-Falefa, Gleyber Torres, Oswaldo Cabrera, Harrison Bader, Jake Bauers, Wilmer Difo, Jasson Dominguez, Estevan Florial, Anthony Seigler,
2023-02-26a, Anthony Volpe, Josh Donaldson, Willie Calhoun, Andres Chaparro, Elijah Dunham, Michael Hermosillo, Everson Pereira, Carlos Narvaez, Jesus Bastidas,
2023-02-26b, Gleyber Torres, Aaron Judge, Aaron Hicks, Jose Trevino, Oswald Peraza, Rafael Ortega, Wilmer Difo, Billy McKinney, Jamie Westbrook,
2023-02-27, Isiah Kiner-Falefa, Willie Calhoun, Oswaldo Cabrera, Harrison Bader, Anthony Volpe, Jake Bauers, Estevan Florial, Rodolfo Duran, Billy McKinney,
2023-02-28, Gleyber Torres, Oswald Peraza, Rafael Ortega, Jose Trevino, Andres Chaparro, Billy McKinney, Everson Pereira, Michael Hermosillo, Wilmer Difo,
2023-03-01, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Harrison Bader, Aaron Hicks, Kyle Higashioka, Isiah Kiner-Falefa,
2023-03-02, Anthony Volpe, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Oswald Peraza, Rafael Ortega, Michael Hermosillo, Jake Bauers, Estevan Florial,
2023-03-03, DJ LeMahieu, Aaron Judge, Gleyber Torres, Giancarlo Stanton, Willie Calhoun, Harrison Bader, Isiah Kiner-Falefa, Kyle Higashioka, Billy McKinney,
2023-03-04, Anthony Volpe, Oswaldo Cabrera, Anthony Rizzo, Josh Donaldson, Oswald Peraza, Aaron Hicks, Jose Trevino, Willie Calhoun, Rafael Ortega,
2023-03-05, Harrison Bader, Gleyber Torres, Oswaldo Cabrera, Giancarlo Stanton, Isiah Kiner-Falefa, Estevan Florial, Kyle Higashioka, Jake Bauers, Billy McKinney,
2023-03-06, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Josh Donaldson, Anthony Volpe, Aaron Hicks, Willie Calhoun, Jose Trevino, Rafael Ortega,
2023-03-08, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Harrison Bader, Aaron Hicks, Jose Trevino, Isiah Kiner-Falefa,
2023-03-09, Anthony Volpe, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Oswald Peraza, Rafael Ortega, Jose Trevino,
2023-03-10, DJ LeMahieu, Oswaldo Cabrera, Aaron Hicks, Rafael Ortega, Isiah Kiner-Falefa, Estevan Florial, Jake Bauers, Carlos Narvaez, Billy McKinney,
2023-03-11a, DJ LeMahieu, Aaron Judge, Willie Calhoun, Giancarlo Stanton, Anthony Volpe, Jasson Dominguez, Carlos Narvaez, Jamie Westbrook, Tyler Hardman,
2023-03-11b, Oswald Peraza, Isiah Kiner-Falefa, Estevan Florial, Josh Donaldson, Billy McKinney, Michael Hermosillo, Andres Chaparro, Spencer Jones, Rodolfo Duran,
2023-03-12, Anthony Volpe, Aaron Hicks, Oswaldo Cabrera, Rafael Ortega, Isiah Kiner-Falefa, Billy McKinney, Andres Chaparro, Jake Bauers, Rodolfo Duran,
2023-03-13, Oswald Peraza, Anthony Volpe, Oswaldo Cabrera, Willie Calhoun, Aaron Hicks, Rafael Ortega, Andres Chaparro, Estevan Florial, Carlos Narvaez,
2023-03-14, DJ LeMahieu, Giancarlo Stanton, Anthony Rizzo, Josh Donaldson, Willie Calhoun, Oswald Peraza, Estevan Florial, Carlos Narvaez, Michael Hermosillo,
2023-03-15, Anthony Volpe, Aaron Judge, Oswaldo Cabrera, Rafael Ortega, Isiah Kiner-Falefa, Aaron Hicks, Estevan Florial, Rodolfo Duran, Jake Bauers,
2023-03-16, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Oswald Peraza, Rafael Ortega, Carlos Narvaez,
2023-03-17, Anthony Volpe, Oswald Peraza, Aaron Hicks, Isiah Kiner-Falefa, Estevan Florial, Wilmer Difo, Billy McKinney, Rodolfo Duran, Jake Bauers,
2023-03-18, Anthony Volpe, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Isiah Kiner-Falefa, Rafael Ortega, Carlos Narvaez,
2023-03-19, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Aaron Hicks, Oswald Peraza, Carlos Narvaez,
2023-03-21, DJ LeMahieu, Aaron Judge, Gleyber Torres, Josh Donaldson, Anthony Volpe, Willie Calhoun, Isiah Kiner-Falefa, Jose Trevino, Rafael Ortega,
2023-03-22, Oswald Peraza, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Oswaldo Cabrera, Aaron Hicks, Rafael Ortega, Carlos Narvaez, Estevan Florial,
2023-03-23, Anthony Volpe, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Oswaldo Cabrera, Aaron Hicks, Oswald Peraza, Jose Trevino, Willie Calhoun,
2023-03-24a, Anthony Volpe, Aaron Judge, Anthony Rizzo, Josh Donaldson, Willie Calhoun, Aaron Hicks, Jose Trevino, Wilmer Difo, Estevan Florial,
2023-03-24b, DJ LeMahieu, Oswald Peraza, Oswaldo Cabrera, Kyle Higashioka, Isiah Kiner-Falefa, Rafael Ortega, Billy McKinney, Jesus Bastidas, Jake Bauers,
2023-03-25, Anthony Volpe, Aaron Judge, Gleyber Torres, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Isiah Kiner-Falefa, Jose Trevino, Andres Chaparro,
2023-03-26, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Oswaldo Cabrera, Aaron Hicks, Kyle Higashioka, Oswald Peraza,
2023-03-27, DJ LeMahieu, Anthony Volpe, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Isiah Kiner-Falefa,
2023-03-28, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Josh Donaldson, Gleyber Torres, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Anthony Volpe,
