date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-03-28, Luis Arraez, Josh Bell, Bryan De La Cruz, Jazz Chisholm Jr., Jake Burger, Jesus Sanchez, Tim Anderson, Nick Gordon, Nick Fortes,
2024-03-29, Luis Arraez, Josh Bell, Jake Burger, Bryan De La Cruz, Jazz Chisholm Jr., Tim Anderson, Avisail Garcia, Jonah Bride, Christian Bethancourt,
2024-03-30, Luis Arraez, Josh Bell, Bryan De La Cruz, Jazz Chisholm Jr., Jake Burger, Jesus Sanchez, Tim Anderson, Nick Gordon, Christian Bethancourt,
2024-03-31, Luis Arraez, Josh Bell, Jake Burger, Bryan De La Cruz, Jazz Chisholm Jr., Tim Anderson, Avisail Garcia, Nick Fortes, Vidal Brujan,
2024-04-01, Luis Arraez, Josh Bell, Jake Burger, Jazz Chisholm Jr., Bryan De La Cruz, Jesus Sanchez, Tim Anderson, Nick Gordon, Christian Bethancourt,
2024-04-02, Luis Arraez, Josh Bell, Jake Burger, Bryan De La Cruz, Jazz Chisholm Jr., Tim Anderson, Avisail Garcia, Jonah Bride, Nick Fortes,
2024-04-03, Luis Arraez, Josh Bell, Jake Burger, Bryan De La Cruz, Jazz Chisholm Jr., Tim Anderson, Avisail Garcia, Vidal Brujan, Nick Fortes,
2024-04-04, Luis Arraez, Josh Bell, Jake Burger, Jazz Chisholm Jr., Bryan De La Cruz, Jesus Sanchez, Tim Anderson, Nick Gordon, Christian Bethancourt,
2024-04-06, Luis Arraez, Josh Bell, Jake Burger, Bryan De La Cruz, Jazz Chisholm Jr., Tim Anderson, Avisail Garcia, Emmanuel Rivera, Nick Fortes,
2024-04-07, Luis Arraez, Josh Bell, Jake Burger, Jazz Chisholm Jr., Jesus Sanchez, Tim Anderson, Bryan De La Cruz, Nick Gordon, Christian Bethancourt,
2024-04-08, Luis Arraez, Bryan De La Cruz, Josh Bell, Jake Burger, Tim Anderson, Avisail Garcia, Emmanuel Rivera, Vidal Brujan, Nick Fortes,
