date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-03-28, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-03-30, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Santiago Espinal, Elly De La Cruz, Stuart Fairchild, Luke Maile, Will Benson,
2024-03-31, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-04-01, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Santiago Espinal, Elly De La Cruz, Stuart Fairchild, Luke Maile, Will Benson,
2024-04-02, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-04-03, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-04-05, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Stuart Fairchild, Elly De La Cruz, Santiago Espinal, Will Benson, Luke Maile,
2024-04-06, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-04-07, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Stuart Fairchild, Elly De La Cruz, Santiago Espinal, Luke Maile, Bubba Thompson,
2024-04-08, Stuart Fairchild, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Tyler Stephenson, Elly De La Cruz, Santiago Espinal, Will Benson, Bubba Thompson,
2024-04-09, Jonathan India, Will Benson, Christian Encarnacion-Strand, Jeimer Candelario, Jake Fraley, Elly De La Cruz, Spencer Steer, Nick Martini, Tyler Stephenson,
2024-04-10, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Stuart Fairchild, Elly De La Cruz, Santiago Espinal, Will Benson, Luke Maile,
2024-04-12, Jonathan India, Will Benson, Christian Encarnacion-Strand, Spencer Steer, Jake Fraley, Elly De La Cruz, Tyler Stephenson, Nick Martini, Santiago Espinal,
2024-04-13, Jonathan India, Spencer Steer, Christian Encarnacion-Strand, Jeimer Candelario, Stuart Fairchild, Elly De La Cruz, Santiago Espinal, Luke Maile, Bubba Thompson,
2024-04-14, Jonathan India, Will Benson, Christian Encarnacion-Strand, Spencer Steer, Jake Fraley, Elly De La Cruz, Jeimer Candelario, Nick Martini, Tyler Stephenson,
2024-04-15, Jonathan India, Will Benson, Christian Encarnacion-Strand, Spencer Steer, Jake Fraley, Elly De La Cruz, Jeimer Candelario, Nick Martini, Tyler Stephenson,
2024-04-16, Jonathan India, Will Benson, Christian Encarnacion-Strand, Spencer Steer, Jake Fraley, Elly De La Cruz, Stuart Fairchild, Santiago Espinal, Luke Maile,
2024-04-17, Jonathan India, Will Benson, Stuart Fairchild, Spencer Steer, Jake Fraley, Elly De La Cruz, Tyler Stephenson, Nick Martini, Santiago Espinal,
2024-04-19, Jonathan India, Spencer Steer, Stuart Fairchild, Tyler Stephenson, Nick Martini, Elly De La Cruz, Jake Fraley, Santiago Espinal, Will Benson,
2024-04-20, Jonathan India, Spencer Steer, Stuart Fairchild, Jeimer Candelario, Christian Encarnacion-Strand, Elly De La Cruz, Tyler Stephenson, Santiago Espinal, Bubba Thompson,
2024-04-21, Will Benson, Elly De La Cruz, Spencer Steer, Nick Martini, Christian Encarnacion-Strand, Jeimer Candelario, Tyler Stephenson, Santiago Espinal, Luke Maile,
2024-04-22, Stuart Fairchild, Spencer Steer, Tyler Stephenson, Jeimer Candelario, Christian Encarnacion-Strand, Elly De La Cruz, Santiago Espinal, Nick Martini, Bubba Thompson,
2024-04-23, Stuart Fairchild, Spencer Steer, Tyler Stephenson, Jeimer Candelario, Christian Encarnacion-Strand, Elly De La Cruz, Nick Martini, Santiago Espinal, Will Benson,
2024-04-24, Will Benson, Elly De La Cruz, Spencer Steer, Christian Encarnacion-Strand, Nick Martini, Tyler Stephenson, Jeimer Candelario, Santiago Espinal, Stuart Fairchild,
2024-04-25, Will Benson, Elly De La Cruz, Spencer Steer, Christian Encarnacion-Strand, Nick Martini, Jonathan India, Jeimer Candelario, Santiago Espinal, Luke Maile,
2024-04-26, Will Benson, Elly De La Cruz, Spencer Steer, Christian Encarnacion-Strand, Tyler Stephenson, Jonathan India, Jeimer Candelario, Santiago Espinal, Stuart Fairchild,
2024-04-27, Will Benson, Elly De La Cruz, Spencer Steer, Christian Encarnacion-Strand, Jake Fraley, Tyler Stephenson, Jonathan India, Nick Martini, Santiago Espinal,
2024-04-28, Will Benson, Elly De La Cruz, Spencer Steer, Jake Fraley, Jonathan India, Nick Martini, Jeimer Candelario, Luke Maile, Stuart Fairchild,
2024-04-29, Will Benson, Elly De La Cruz, Spencer Steer, Jake Fraley, Jonathan India, Nick Martini, Jeimer Candelario, Santiago Espinal, Luke Maile,
