date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-03-27, Taylor Ward, Nolan Schanuel, Mike Trout, Jorge Soler, Tim Anderson, Luis Rengifo, Logan O'Hoppe, Jo Adell, Kevin Newman,
2025-03-29, Taylor Ward, Nolan Schanuel, Mike Trout, Jorge Soler, Yoan Moncada, Logan O'Hoppe, Luis Rengifo, Jo Adell, Kevin Newman,
2025-03-30, Taylor Ward, Nolan Schanuel, Mike Trout, Jorge Soler, Yoan Moncada, Travis d'Arnaud, Luis Rengifo, Tim Anderson, Kyren Paris,
2025-03-31, Taylor Ward, Nolan Schanuel, Mike Trout, Jorge Soler, Yoan Moncada, Logan O'Hoppe, Luis Rengifo, Kyren Paris, Kevin Newman,
2025-04-01, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Yoan Moncada, Travis d'Arnaud, Nolan Schanuel, Jo Adell, Tim Anderson,
2025-04-02, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Yoan Moncada, Nolan Schanuel, Logan O'Hoppe, Jo Adell, Nicky Lopez,
2025-04-04, Taylor Ward, Mike Trout, Jorge Soler, Yoan Moncada, Logan O'Hoppe, Nolan Schanuel, Luis Rengifo, Jo Adell, Kevin Newman,
2025-04-05, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-06, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-08, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Travis d'Arnaud, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-09, Taylor Ward, Nolan Schanuel, Mike Trout, Jorge Soler, Logan O'Hoppe, Yoan Moncada, Kyren Paris, Tim Anderson, Kevin Newman,
2025-04-10, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-11, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-12, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-13, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Travis d'Arnaud, Nolan Schanuel, Kyren Paris, Jo Adell, Kevin Newman,
2025-04-15, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Travis d'Arnaud, Nolan Schanuel, Kyren Paris, Jo Adell, Tim Anderson,
2025-04-16, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Travis d'Arnaud, Nolan Schanuel, Kyren Paris, Jo Adell, Kevin Newman,
2025-04-17, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, J.D. Davis, Kyren Paris, Tim Anderson,
2025-04-18, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Zach Neto, Kyren Paris, Jo Adell,
2025-04-19, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Zach Neto, Kyren Paris, Jo Adell,
2025-04-20, Taylor Ward, Luis Rengifo, Mike Trout, Jorge Soler, Nolan Schanuel, Logan O'Hoppe, Zach Neto, Jo Adell, Tim Anderson,
2025-04-22, Taylor Ward, Zach Neto, Mike Trout, Jorge Soler, Logan O'Hoppe, Nolan Schanuel, Jo Adell, Kyren Paris, Kevin Newman,
2025-04-23, Jorge Soler, Zach Neto, Mike Trout, Taylor Ward, Travis d'Arnaud, Nolan Schanuel, Luis Rengifo, Kyren Paris, Jo Adell,
2025-04-24, Jorge Soler, Zach Neto, Mike Trout, Taylor Ward, Logan O'Hoppe, Nolan Schanuel, Luis Rengifo, Jo Adell, Kyren Paris,
2025-04-25, Jorge Soler, Zach Neto, Mike Trout, Taylor Ward, Logan O'Hoppe, Nolan Schanuel, Luis Rengifo, Jo Adell, Tim Anderson,
2025-04-26, Jorge Soler, Zach Neto, Mike Trout, Taylor Ward, Logan O'Hoppe, Nolan Schanuel, Luis Rengifo, Jo Adell, Tim Anderson,
2025-04-27, Mike Trout, Zach Neto, Taylor Ward, Logan O'Hoppe, Travis d'Arnaud, Luis Rengifo, J.D. Davis, Jo Adell, Kyren Paris,
2025-04-29, Zach Neto, Nolan Schanuel, Mike Trout, Taylor Ward, Jorge Soler, Logan O'Hoppe, Luis Rengifo, Jo Adell, Kyren Paris,
2025-04-30, Zach Neto, Nolan Schanuel, Mike Trout, Jorge Soler, Logan O'Hoppe, Luis Rengifo, Gustavo Campero, Kyren Paris, Kevin Newman,
2025-05-01, Zach Neto, Nolan Schanuel, Jorge Soler, Taylor Ward, Logan O'Hoppe, Travis d'Arnaud, Jo Adell, Kyren Paris, Kevin Newman,
2025-05-02, Zach Neto, Nolan Schanuel, Jorge Soler, Taylor Ward, Logan O'Hoppe, Travis d'Arnaud, Luis Rengifo, Kyren Paris, Tim Anderson,
2025-05-03, Zach Neto, Nolan Schanuel, Jorge Soler, Taylor Ward, Travis d'Arnaud, Luis Rengifo, Gustavo Campero, Kyren Paris, Tim Anderson,
2025-05-04, Zach Neto, Nolan Schanuel, Jorge Soler, Taylor Ward, Logan O'Hoppe, Luis Rengifo, Jo Adell, Kyren Paris, Tim Anderson,
2025-05-06, Zach Neto, Nolan Schanuel, Jorge Soler, Taylor Ward, Logan O'Hoppe, Yoan Moncada, Luis Rengifo, Gustavo Campero, Kyren Paris,
2025-05-07, Zach Neto, Nolan Schanuel, Taylor Ward, Jorge Soler, Logan O'Hoppe, Logan O'Hoppe, Yoan Moncada, Travis d'Arnaud, Luis Rengifo,
