date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Rendon, Anthony;Renfroe, Hunter;Rengifo, Luis;Drury, Brandon;Urshela, Gio;O'Hoppe, Logan;
2023-04-01;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Rendon, Anthony;Renfroe, Hunter;Lamb, Jake;Rengifo, Luis;Urshela, Gio;O'Hoppe, Logan;
2023-04-02;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Drury, Brandon;Rengifo, Luis;Urshela, Gio;O'Hoppe, Logan;Fletcher, David;
2023-04-03;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Lamb, Jake;Drury, Brandon;Urshela, Gio;Rengifo, Luis;O'Hoppe, Logan;
2023-04-04;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Lamb, Jake;Drury, Brandon;Rengifo, Luis;Thaiss, Matt;Fletcher, David;
2023-04-05;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Drury, Brandon;Lamb, Jake;Urshela, Gio;Rengifo, Luis;O'Hoppe, Logan;
2023-04-07;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Lamb, Jake;Drury, Brandon;Urshela, Gio;O'Hoppe, Logan;Fletcher, David;
2023-04-08;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Rendon, Anthony;Renfroe, Hunter;Lamb, Jake;Urshela, Gio;Rengifo, Luis;Thaiss, Matt;
2023-04-09;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Rendon, Anthony;Renfroe, Hunter;Drury, Brandon;Rengifo, Luis;Urshela, Gio;O'Hoppe, Logan;
2023-04-10;Ward, Taylor;Trout, Mike;Ohtani, Shohei;Renfroe, Hunter;Drury, Brandon;Rengifo, Luis;Urshela, Gio;O'Hoppe, Logan;Fletcher, David;
