date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Casas, Triston;Arroyo, Christian;McGuire, Reese;Hernandez, Enrique;
2023-04-01;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Casas, Triston;Arroyo, Christian;McGuire, Reese;Hernandez, Enrique;
2023-04-02;Refsnyder, Rob;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Verdugo, Alex;Arroyo, Christian;Hernandez, Enrique;Wong, Connor;
2023-04-03;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Casas, Triston;Arroyo, Christian;Hernandez, Enrique;Wong, Connor;
2023-04-04;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Casas, Triston;Hernandez, Enrique;McGuire, Reese;Chang, Yu;
2023-04-05;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Casas, Triston;Arroyo, Christian;Tapia, Raimel;Chang, Yu;Wong, Connor;
2023-04-06;Verdugo, Alex;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Casas, Triston;Arroyo, Christian;McGuire, Reese;Hernandez, Enrique;
2023-04-08;Refsnyder, Rob;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Duvall, Adam;Verdugo, Alex;Arroyo, Christian;Hernandez, Enrique;Wong, Connor;
2023-04-09;Refsnyder, Rob;Devers, Rafael;Turner, Justin;Verdugo, Alex;Duvall, Adam;Arroyo, Christian;Hernandez, Enrique;Casas, Triston;Wong, Connor;
2023-04-10;Hernandez, Enrique;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Refsnyder, Rob;Verdugo, Alex;Arroyo, Christian;Casas, Triston;Wong, Connor;
2023-04-11;Hernandez, Enrique;Devers, Rafael;Turner, Justin;Yoshida, Masataka;Refsnyder, Rob;Verdugo, Alex;Arroyo, Christian;Dalbec, Bobby;Wong, Connor;
