date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Lewis, Kyle;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Ahmed, Nick;Carroll, Corbin;Moreno, Gabriel;McCarthy, Jake;
2023-03-31;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;Moreno, Gabriel;McCarthy, Jake;Thomas, Alek;Perdomo, Geraldo;
2023-04-01;Lewis, Kyle;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-02;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Thomas, Alek;Perdomo, Geraldo;Herrera, Jose;
2023-04-03;Marte, Ketel;Lewis, Kyle;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;McCarthy, Jake;
2023-04-04;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Thomas, Alek;Perdomo, Geraldo;Herrera, Jose;
2023-04-06;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-07;Marte, Ketel;Lewis, Kyle;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-08;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-09;Rojas, Josh;Perdomo, Geraldo;Smith, Pavin;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Thomas, Alek;Ahmed, Nick;Herrera, Jose;
2023-04-10;Marte, Ketel;Rojas, Josh;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;McCarthy, Jake;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-11;Rojas, Josh;Marte, Ketel;Smith, Pavin;Longoria, Evan;Carroll, Corbin;McCarthy, Jake;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-12;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Thomas, Alek;Perdomo, Geraldo;Herrera, Jose;
2023-04-14;Marte, Ketel;Rojas, Josh;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-15;Marte, Ketel;Rojas, Josh;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;McCarthy, Jake;
2023-04-16;Rojas, Josh;Perdomo, Geraldo;Smith, Pavin;Walker, Christian;Carroll, Corbin;McCarthy, Jake;Ahmed, Nick;Thomas, Alek;Herrera, Jose;
2023-04-17;Rojas, Josh;Marte, Ketel;Gurriel Jr., Lourdes;Walker, Christian;Carroll, Corbin;Smith, Pavin;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-18;Marte, Ketel;Rojas, Josh;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;McCarthy, Jake;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-19;Rojas, Josh;Marte, Ketel;Carroll, Corbin;Walker, Christian;Gurriel Jr., Lourdes;Smith, Pavin;Thomas, Alek;Perdomo, Geraldo;Herrera, Jose;
2023-04-20;Rojas, Josh;Gurriel Jr., Lourdes;Carroll, Corbin;Walker, Christian;McCarthy, Jake;Moreno, Gabriel;Thomas, Alek;Ahmed, Nick;Perdomo, Geraldo;
2023-04-21;Rojas, Josh;Marte, Ketel;Carroll, Corbin;Walker, Christian;Gurriel Jr., Lourdes;Smith, Pavin;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-22;Rojas, Josh;Marte, Ketel;Carroll, Corbin;Walker, Christian;Gurriel Jr., Lourdes;Smith, Pavin;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-23;Rojas, Josh;Marte, Ketel;Carroll, Corbin;Longoria, Evan;Smith, Pavin;McCarthy, Jake;Thomas, Alek;Ahmed, Nick;Herrera, Jose;
2023-04-24;Perdomo, Geraldo;Marte, Ketel;Carroll, Corbin;Longoria, Evan;Gurriel Jr., Lourdes;Smith, Pavin;Moreno, Gabriel;Thomas, Alek;McCarthy, Jake;
2023-04-25;Rojas, Josh;Marte, Ketel;Carroll, Corbin;Walker, Christian;Gurriel Jr., Lourdes;Smith, Pavin;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
2023-04-26;Marte, Ketel;Rivera, Emmanuel;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Thomas, Alek;Herrera, Jose;
2023-04-28;Marte, Ketel;Rivera, Emmanuel;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Carroll, Corbin;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-04-29;Rojas, Josh;Perdomo, Geraldo;Carroll, Corbin;Walker, Christian;Longoria, Evan;Smith, Pavin;Rivera, Emmanuel;Thomas, Alek;Herrera, Jose;
2023-04-30;Marte, Ketel;Rivera, Emmanuel;Gurriel Jr., Lourdes;Walker, Christian;Longoria, Evan;Smith, Pavin;Ahmed, Nick;Moreno, Gabriel;Thomas, Alek;
2023-05-02;Rojas, Josh;Marte, Ketel;Smith, Pavin;Walker, Christian;Gurriel Jr., Lourdes;Fletcher, Dominic;Moreno, Gabriel;Thomas, Alek;Perdomo, Geraldo;
