date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Grossman, Robbie;Miller, Brad;Smith, Josh H.;
2023-04-01;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Miller, Brad;Smith, Josh H.;
2023-04-02;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Heim, Jonah;Duran, Ezequiel;
2023-04-03;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Heim, Jonah;Miller, Brad;Smith, Josh H.;
2023-04-04;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Miller, Brad;Duran, Ezequiel;
2023-04-05;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Heim, Jonah;Duran, Ezequiel;
2023-04-07;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Miller, Brad;Smith, Josh H.;
2023-04-08;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Garver, Mitch;Heim, Jonah;Duran, Ezequiel;
2023-04-09;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Smith, Josh H.;Heim, Jonah;Jankowski, Travis;Thompson, Bubba;
2023-04-10;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Grossman, Robbie;Heim, Jonah;Smith, Josh H.;Thompson, Bubba;Jankowski, Travis;
2023-04-11;Semien, Marcus;Seager, Corey;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Jankowski, Travis;Miller, Brad;Thompson, Bubba;
2023-04-12;Semien, Marcus;Smith, Josh H.;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Miller, Brad;Taveras, Leody;Leon, Sandy;
2023-04-14;Semien, Marcus;Smith, Josh H.;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Miller, Brad;Jankowski, Travis;Taveras, Leody;
2023-04-15;Semien, Marcus;Smith, Josh H.;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Grossman, Robbie;Jankowski, Travis;Taveras, Leody;
2023-04-16;Semien, Marcus;Duran, Ezequiel;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Grossman, Robbie;Taveras, Leody;Thompson, Bubba;
2023-04-17;Semien, Marcus;Jankowski, Travis;Lowe, Nathaniel;Jung, Josh;Heim, Jonah;Grossman, Robbie;Smith, Josh H.;Miller, Brad;Taveras, Leody;
2023-04-18;Semien, Marcus;Jankowski, Travis;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Grossman, Robbie;Duran, Ezequiel;Miller, Brad;Leon, Sandy;
2023-04-19;Semien, Marcus;Jankowski, Travis;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Duran, Ezequiel;Smith, Josh H.;Taveras, Leody;
2023-04-21;Semien, Marcus;Grossman, Robbie;Lowe, Nathaniel;Garcia, Adolis;Jung, Josh;Heim, Jonah;Duran, Ezequiel;Thompson, Bubba;Taveras, Leody;
