date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Anderson, Tim;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Moncada, Yoan;Benintendi, Andrew;Grandal, Yasmani;Andrus, Elvis;Gonzalez, Romy;
2023-03-31;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Jimenez, Eloy;Moncada, Yoan;Sheets, Gavin;Grandal, Yasmani;Colas, Oscar;Andrus, Elvis;
2023-04-01;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Jimenez, Eloy;Moncada, Yoan;Vaughn, Andrew;Colas, Oscar;Andrus, Elvis;Zavala, Seby;
2023-04-02;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Jimenez, Eloy;Moncada, Yoan;Vaughn, Andrew;Grandal, Yasmani;Colas, Oscar;Andrus, Elvis;
2023-04-03;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Jimenez, Eloy;Moncada, Yoan;Vaughn, Andrew;Grandal, Yasmani;Colas, Oscar;Andrus, Elvis;
2023-04-05;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Moncada, Yoan;Vaughn, Andrew;Sheets, Gavin;Grandal, Yasmani;Colas, Oscar;Andrus, Elvis;
2023-04-06;Anderson, Tim;Robert Jr., Luis;Vaughn, Andrew;Burger, Jake;Alberto, Hanser;Benintendi, Andrew;Andrus, Elvis;Zavala, Seby;Gonzalez, Romy;
2023-04-07;Anderson, Tim;Robert Jr., Luis;Vaughn, Andrew;Moncada, Yoan;Burger, Jake;Grandal, Yasmani;Andrus, Elvis;Gonzalez, Romy;Colas, Oscar;
2023-04-08;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Moncada, Yoan;Vaughn, Andrew;Sheets, Gavin;Grandal, Yasmani;Colas, Oscar;Andrus, Elvis;
2023-04-09;Anderson, Tim;Benintendi, Andrew;Vaughn, Andrew;Moncada, Yoan;Sheets, Gavin;Colas, Oscar;Gonzalez, Romy;Zavala, Seby;Andrus, Elvis;
2023-04-10;Anderson, Tim;Robert Jr., Luis;Benintendi, Andrew;Vaughn, Andrew;Sheets, Gavin;Grandal, Yasmani;Alberto, Hanser;Colas, Oscar;Andrus, Elvis;
2023-04-11;Benintendi, Andrew;Robert Jr., Luis;Sheets, Gavin;Vaughn, Andrew;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Gonzalez, Romy;Andrus, Elvis;
2023-04-12;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Sheets, Gavin;Grandal, Yasmani;Alberto, Hanser;Sosa, Lenyn;Zavala, Seby;Andrus, Elvis;
2023-04-14;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Burger, Jake;Grandal, Yasmani;Sosa, Lenyn;Colas, Oscar;Andrus, Elvis;
2023-04-15;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Sosa, Lenyn;Andrus, Elvis;
2023-04-16;Robert Jr., Luis;Vaughn, Andrew;Sheets, Gavin;Jimenez, Eloy;Burger, Jake;Colas, Oscar;Zavala, Seby;Sosa, Lenyn;Andrus, Elvis;
2023-04-18a;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Sosa, Lenyn;Andrus, Elvis;
2023-04-18b;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Burger, Jake;Grandal, Yasmani;Zavala, Seby;Andrus, Elvis;Sosa, Lenyn;Gonzalez, Romy;
2023-04-19;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Sosa, Lenyn;Andrus, Elvis;
2023-04-21;Benintendi, Andrew;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Andrus, Elvis;Sosa, Lenyn;
2023-04-22;Andrus, Elvis;Robert Jr., Luis;Vaughn, Andrew;Jimenez, Eloy;Burger, Jake;Benintendi, Andrew;Grandal, Yasmani;Zavala, Seby;Gonzalez, Romy;
2023-04-23;Robert Jr., Luis;Benintendi, Andrew;Vaughn, Andrew;Jimenez, Eloy;Sheets, Gavin;Burger, Jake;Andrus, Elvis;Zavala, Seby;Sosa, Lenyn;
2023-04-24;Robert Jr., Luis;Benintendi, Andrew;Vaughn, Andrew;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Colas, Oscar;Andrus, Elvis;Sosa, Lenyn;
2023-04-25;Robert Jr., Luis;Benintendi, Andrew;Jimenez, Eloy;Sheets, Gavin;Vaughn, Andrew;Grandal, Yasmani;Burger, Jake;Andrus, Elvis;Gonzalez, Romy;
2023-04-26;Andrus, Elvis;Vaughn, Andrew;Robert Jr., Luis;Jimenez, Eloy;Benintendi, Andrew;Burger, Jake;Zavala, Seby;Sosa, Lenyn;Gonzalez, Romy;
2023-04-27;Benintendi, Andrew;Vaughn, Andrew;Robert Jr., Luis;Jimenez, Eloy;Grandal, Yasmani;Burger, Jake;Andrus, Elvis;Colas, Oscar;Sosa, Lenyn;
2023-04-28;Benintendi, Andrew;Vaughn, Andrew;Robert Jr., Luis;Jimenez, Eloy;Sheets, Gavin;Burger, Jake;Zavala, Seby;Andrus, Elvis;Sosa, Lenyn;
