date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Arraez, Luis;Segura, Jean;Cooper, Garrett;Chisholm Jr., Jazz;Soler, Jorge;Garcia, Avisail;De La Cruz, Bryan;Stallings, Jacob;Wendle, Joey;
2023-03-31;Arraez, Luis;Segura, Jean;Cooper, Garrett;Chisholm Jr., Jazz;Soler, Jorge;Garcia, Avisail;Gurriel, Yuli;Fortes, Nick;Berti, Jon;
2023-04-01;Arraez, Luis;Soler, Jorge;Cooper, Garrett;Chisholm Jr., Jazz;De La Cruz, Bryan;Segura, Jean;Sanchez, Jesus;Fortes, Nick;Wendle, Joey;
2023-04-02;Arraez, Luis;Soler, Jorge;Chisholm Jr., Jazz;Garcia, Avisail;Gurriel, Yuli;Sanchez, Jesus;Berti, Jon;Stallings, Jacob;Wendle, Joey;
2023-04-03;Arraez, Luis;Soler, Jorge;Cooper, Garrett;Chisholm Jr., Jazz;Garcia, Avisail;Segura, Jean;De La Cruz, Bryan;Stallings, Jacob;Berti, Jon;
2023-04-04;Arraez, Luis;Soler, Jorge;Cooper, Garrett;Chisholm Jr., Jazz;Garcia, Avisail;De La Cruz, Bryan;Segura, Jean;Stallings, Jacob;Berti, Jon;
2023-04-05;Chisholm Jr., Jazz;Soler, Jorge;Cooper, Garrett;Garcia, Avisail;Fortes, Nick;Sanchez, Jesus;Segura, Jean;Berti, Jon;Hampson, Garrett;
2023-04-07;Arraez, Luis;Soler, Jorge;Cooper, Garrett;Chisholm Jr., Jazz;Garcia, Avisail;Segura, Jean;Sanchez, Jesus;Fortes, Nick;Berti, Jon;
2023-04-08;Chisholm Jr., Jazz;Cooper, Garrett;Arraez, Luis;Soler, Jorge;Segura, Jean;Garcia, Avisail;De La Cruz, Bryan;Fortes, Nick;Berti, Jon;
2023-04-09;Chisholm Jr., Jazz;Cooper, Garrett;Arraez, Luis;De La Cruz, Bryan;Gurriel, Yuli;Garcia, Avisail;Segura, Jean;Fortes, Nick;Berti, Jon;
2023-04-10;Chisholm Jr., Jazz;Cooper, Garrett;Arraez, Luis;Soler, Jorge;De La Cruz, Bryan;Gurriel, Yuli;Segura, Jean;Stallings, Jacob;Berti, Jon;
2023-04-11;Chisholm Jr., Jazz;Cooper, Garrett;Arraez, Luis;Soler, Jorge;De La Cruz, Bryan;Gurriel, Yuli;Segura, Jean;Fortes, Nick;Berti, Jon;
2023-04-12;Chisholm Jr., Jazz;Soler, Jorge;Arraez, Luis;De La Cruz, Bryan;Gurriel, Yuli;Segura, Jean;Sanchez, Jesus;Stallings, Jacob;Berti, Jon;
2023-04-14;Berti, Jon;Cooper, Garrett;Soler, Jorge;De La Cruz, Bryan;Garcia, Avisail;Gurriel, Yuli;Segura, Jean;Stallings, Jacob;Hampson, Garrett;
2023-04-15;Chisholm Jr., Jazz;Berti, Jon;Cooper, Garrett;De La Cruz, Bryan;Garcia, Avisail;Sanchez, Jesus;Segura, Jean;Fortes, Nick;Hampson, Garrett;
2023-04-16;Chisholm Jr., Jazz;Cooper, Garrett;Arraez, Luis;Soler, Jorge;De La Cruz, Bryan;Garcia, Avisail;Segura, Jean;Stallings, Jacob;Berti, Jon;
