date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gimenez, Andres;Brennan, Will;Zunino, Mike;Straw, Myles;
2023-03-31;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Straw, Myles;
2023-04-01;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gonzalez, Oscar;Gimenez, Andres;Straw, Myles;Gallagher, Cam;
2023-04-02;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Gonzalez, Oscar;Arias, Gabriel;Gimenez, Andres;Zunino, Mike;Straw, Myles;
2023-04-03;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gimenez, Andres;Zunino, Mike;Brennan, Will;Straw, Myles;
2023-04-04;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Gonzalez, Oscar;Naylor, Josh;Arias, Gabriel;Gimenez, Andres;Zunino, Mike;Straw, Myles;
2023-04-05;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Gonzalez, Oscar;Arias, Gabriel;Gimenez, Andres;Straw, Myles;Gallagher, Cam;
2023-04-07;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Bell, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Straw, Myles;
2023-04-08;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Straw, Myles;
2023-04-09;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Gimenez, Andres;Bell, Josh;Brennan, Will;Straw, Myles;Gallagher, Cam;
2023-04-10;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Gimenez, Andres;Bell, Josh;Brennan, Will;Zunino, Mike;Straw, Myles;
2023-04-11;Kwan, Steven;Gimenez, Andres;Ramirez, Jose;Naylor, Josh;Bell, Josh;Brennan, Will;Gonzalez, Oscar;Zunino, Mike;Arias, Gabriel;
2023-04-12;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Gimenez, Andres;Bell, Josh;Brennan, Will;Straw, Myles;Gallagher, Cam;
2023-04-14;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Gimenez, Andres;Bell, Josh;Brennan, Will;Zunino, Mike;Straw, Myles;
2023-04-15;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Naylor, Josh;Bell, Josh;Gimenez, Andres;Brennan, Will;Straw, Myles;Gallagher, Cam;
2023-04-16;Kwan, Steven;Arias, Gabriel;Ramirez, Jose;Bell, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Brennan, Will;Straw, Myles;
2023-04-18a;Kwan, Steven;Arias, Gabriel;Ramirez, Jose;Bell, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Freeman, Tyler;Straw, Myles;
2023-04-18b;Brennan, Will;Straw, Myles;Ramirez, Jose;Bell, Josh;Naylor, Josh;Gonzalez, Oscar;Gimenez, Andres;Arias, Gabriel;Gallagher, Cam;
2023-04-19;Kwan, Steven;Gimenez, Andres;Ramirez, Jose;Bell, Josh;Naylor, Josh;Brennan, Will;Arias, Gabriel;Zunino, Mike;Straw, Myles;
2023-04-22a;Kwan, Steven;Rosario, Amed;Ramirez, Jose;Bell, Josh;Gonzalez, Oscar;Gimenez, Andres;Zunino, Mike;Naylor, Josh;Straw, Myles;
