date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Thomas, Lane;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Ruiz, Keibert;Call, Alex;Garcia, Luis;Robles, Victor;Abrams, CJ;
2023-04-01;Garcia, Luis;Meneses, Joey;Smith, Dominic;Ruiz, Keibert;Dickerson, Corey;Candelario, Jeimer;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-02;Thomas, Lane;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Ruiz, Keibert;Call, Alex;Vargas, Ildemaro;Garcia, Luis;Robles, Victor;
2023-04-03;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Ruiz, Keibert;Thomas, Lane;Abrams, CJ;Vargas, Ildemaro;Robles, Victor;
2023-04-04;Thomas, Lane;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Call, Alex;Chavis, Michael;Adams, Riley;Robles, Victor;Abrams, CJ;
2023-04-05;Thomas, Lane;Call, Alex;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Chavis, Michael;Garrett, Stone;Robles, Victor;Abrams, CJ;
2023-04-06;Thomas, Lane;Call, Alex;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Ruiz, Keibert;Garcia, Luis;Robles, Victor;Abrams, CJ;
2023-04-07;Call, Alex;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Ruiz, Keibert;Garcia, Luis;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-08;Call, Alex;Garrett, Stone;Candelario, Jeimer;Meneses, Joey;Thomas, Lane;Chavis, Michael;Adams, Riley;Robles, Victor;Abrams, CJ;
2023-04-09;Call, Alex;Candelario, Jeimer;Smith, Dominic;Ruiz, Keibert;Garrett, Stone;Abrams, CJ;Thomas, Lane;Vargas, Ildemaro;Robles, Victor;
2023-04-10;Call, Alex;Thomas, Lane;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Ruiz, Keibert;Chavis, Michael;Robles, Victor;Abrams, CJ;
2023-04-11;Call, Alex;Candelario, Jeimer;Smith, Dominic;Meneses, Joey;Ruiz, Keibert;Thomas, Lane;Abrams, CJ;Chavis, Michael;Robles, Victor;
2023-04-12;Call, Alex;Candelario, Jeimer;Smith, Dominic;Meneses, Joey;Ruiz, Keibert;Garcia, Luis;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-14;Call, Alex;Smith, Dominic;Meneses, Joey;Candelario, Jeimer;Garcia, Luis;Ruiz, Keibert;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-15;Call, Alex;Smith, Dominic;Meneses, Joey;Candelario, Jeimer;Garcia, Luis;Ruiz, Keibert;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-16;Thomas, Lane;Smith, Dominic;Meneses, Joey;Candelario, Jeimer;Garcia, Luis;Ruiz, Keibert;Garrett, Stone;Abrams, CJ;Robles, Victor;
2023-04-18;Thomas, Lane;Smith, Dominic;Meneses, Joey;Candelario, Jeimer;Garcia, Luis;Ruiz, Keibert;Garrett, Stone;Abrams, CJ;Robles, Victor;
2023-04-19;Call, Alex;Smith, Dominic;Candelario, Jeimer;Meneses, Joey;Garcia, Luis;Ruiz, Keibert;Garrett, Stone;Abrams, CJ;Thomas, Lane;
2023-04-21;Thomas, Lane;Ruiz, Keibert;Candelario, Jeimer;Meneses, Joey;Garcia, Luis;Smith, Dominic;Garrett, Stone;Robles, Victor;Abrams, CJ;
2023-04-22;Call, Alex;Candelario, Jeimer;Meneses, Joey;Garcia, Luis;Thomas, Lane;Smith, Dominic;Adams, Riley;Abrams, CJ;Robles, Victor;
2023-04-23;Call, Alex;Candelario, Jeimer;Meneses, Joey;Garcia, Luis;Ruiz, Keibert;Smith, Dominic;Garrett, Stone;Abrams, CJ;Robles, Victor;
2023-04-25;Call, Alex;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-26;Call, Alex;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-04-27;Call, Alex;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Thomas, Lane;Garrett, Stone;Chavis, Michael;Robles, Victor;Abrams, CJ;
2023-04-29a;Call, Alex;Candelario, Jeimer;Meneses, Joey;Garrett, Stone;Garcia, Luis;Thomas, Lane;Smith, Dominic;Adams, Riley;Abrams, CJ;
2023-04-29b;Call, Alex;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Smith, Dominic;Garrett, Stone;Abrams, CJ;Robles, Victor;
2023-04-30;Call, Alex;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-05-01;Call, Alex;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Ruiz, Keibert;Thomas, Lane;Smith, Dominic;Robles, Victor;Abrams, CJ;
2023-05-02;Call, Alex;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-05-03;Call, Alex;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-05-04;Call, Alex;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Thomas, Lane;Abrams, CJ;Garrett, Stone;Adams, Riley;
2023-05-05;Call, Alex;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Thomas, Lane;Abrams, CJ;Robles, Victor;
2023-05-06;Thomas, Lane;Garcia, Luis;Meneses, Joey;Ruiz, Keibert;Garrett, Stone;Smith, Dominic;Robles, Victor;Chavis, Michael;Vargas, Ildemaro;
2023-05-07;Thomas, Lane;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Smith, Dominic;Call, Alex;Garrett, Stone;Abrams, CJ;Vargas, Ildemaro;
2023-05-08;Thomas, Lane;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Call, Alex;Abrams, CJ;Garrett, Stone;
2023-05-09;Thomas, Lane;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Call, Alex;Abrams, CJ;Alu, Jake;
2023-05-10;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Call, Alex;Smith, Dominic;Garrett, Stone;Vargas, Ildemaro;Adams, Riley;
2023-05-12;Thomas, Lane;Garcia, Luis;Ruiz, Keibert;Meneses, Joey;Smith, Dominic;Candelario, Jeimer;Call, Alex;Abrams, CJ;Alu, Jake;
2023-05-13;Thomas, Lane;Garcia, Luis;Meneses, Joey;Ruiz, Keibert;Call, Alex;Smith, Dominic;Candelario, Jeimer;Garrett, Stone;Abrams, CJ;
2023-05-14;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Alu, Jake;Smith, Dominic;Call, Alex;Abrams, CJ;Adams, Riley;
2023-05-15;Thomas, Lane;Garcia, Luis;Meneses, Joey;Ruiz, Keibert;Call, Alex;Candelario, Jeimer;Smith, Dominic;Garrett, Stone;Abrams, CJ;
2023-05-16;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Ruiz, Keibert;Call, Alex;Smith, Dominic;Garrett, Stone;Abrams, CJ;
2023-05-17;Thomas, Lane;Garcia, Luis;Ruiz, Keibert;Smith, Dominic;Candelario, Jeimer;Dickerson, Corey;Vargas, Ildemaro;Call, Alex;Abrams, CJ;
2023-05-18;Garcia, Luis;Thomas, Lane;Candelario, Jeimer;Dickerson, Corey;Ruiz, Keibert;Smith, Dominic;Alu, Jake;Abrams, CJ;Call, Alex;
2023-05-19;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Smith, Dominic;Garrett, Stone;Ruiz, Keibert;Call, Alex;Abrams, CJ;
2023-05-20;Thomas, Lane;Smith, Dominic;Meneses, Joey;Candelario, Jeimer;Dickerson, Corey;Ruiz, Keibert;Vargas, Ildemaro;Abrams, CJ;Call, Alex;
2023-05-21;Thomas, Lane;Candelario, Jeimer;Meneses, Joey;Garrett, Stone;Call, Alex;Smith, Dominic;Vargas, Ildemaro;Chavis, Michael;Adams, Riley;
2023-05-23;Thomas, Lane;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Dickerson, Corey;Ruiz, Keibert;Smith, Dominic;Call, Alex;Abrams, CJ;
2023-05-24;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Garrett, Stone;Smith, Dominic;Ruiz, Keibert;Call, Alex;Abrams, CJ;
2023-05-25;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Garrett, Stone;Smith, Dominic;Call, Alex;Adams, Riley;Abrams, CJ;
2023-05-26;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Dickerson, Corey;Ruiz, Keibert;Smith, Dominic;Call, Alex;Abrams, CJ;
2023-05-27;Thomas, Lane;Garcia, Luis;Meneses, Joey;Candelario, Jeimer;Dickerson, Corey;Ruiz, Keibert;Smith, Dominic;Call, Alex;Abrams, CJ;
2023-05-28;Thomas, Lane;Garcia, Luis;Meneses, Joey;Garrett, Stone;Smith, Dominic;Vargas, Ildemaro;Chavis, Michael;Adams, Riley;Call, Alex;
2023-05-29;Thomas, Lane;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Dickerson, Corey;Ruiz, Keibert;Abrams, CJ;Call, Alex;
2023-05-30;Thomas, Lane;Garcia, Luis;Candelario, Jeimer;Meneses, Joey;Smith, Dominic;Dickerson, Corey;Ruiz, Keibert;Abrams, CJ;Vargas, Ildemaro;
