date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Peralta, David;Vargas, Miguel;Outman, James;Rojas, Miguel;
2023-03-31;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Peralta, David;Vargas, Miguel;Outman, James;Rojas, Miguel;
2023-04-01;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Taylor, Chris;Vargas, Miguel;Thompson, Trayce;Rojas, Miguel;Barnes, Austin;
2023-04-02;Betts, Mookie;Freeman, Freddie;Smith, Will;Martinez, J.D.;Peralta, David;Thompson, Trayce;Outman, James;Taylor, Chris;Rojas, Miguel;
2023-04-03;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Outman, James;Vargas, Miguel;Heyward, Jason;Taylor, Chris;
2023-04-04;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Peralta, David;Outman, James;Taylor, Chris;Heyward, Jason;
2023-04-06;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Peralta, David;Outman, James;Taylor, Chris;Heyward, Jason;
2023-04-07;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Vargas, Miguel;Thompson, Trayce;Outman, James;Taylor, Chris;Barnes, Austin;
2023-04-08;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Outman, James;Vargas, Miguel;Heyward, Jason;Taylor, Chris;
2023-04-09;Betts, Mookie;Freeman, Freddie;Peralta, David;Martinez, J.D.;Muncy, Max;Vargas, Miguel;Outman, James;Rojas, Miguel;Barnes, Austin;
2023-04-10;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Heyward, Jason;Outman, James;Peralta, David;Taylor, Chris;
2023-04-11;Betts, Mookie;Freeman, Freddie;Smith, Will;Martinez, J.D.;Thompson, Trayce;Vargas, Miguel;Taylor, Chris;Outman, James;Rojas, Miguel;
2023-04-12;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Martinez, J.D.;Outman, James;Vargas, Miguel;Peralta, David;Rojas, Miguel;
2023-04-14;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Thompson, Trayce;Vargas, Miguel;Rojas, Miguel;Taylor, Chris;Barnes, Austin;
2023-04-15;Betts, Mookie;Freeman, Freddie;Muncy, Max;Martinez, J.D.;Outman, James;Vargas, Miguel;Heyward, Jason;Rojas, Miguel;Barnes, Austin;
2023-04-16;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Thompson, Trayce;Vargas, Miguel;Outman, James;Taylor, Chris;Barnes, Austin;
2023-04-17;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Taylor, Chris;Muncy, Max;Vargas, Miguel;Thompson, Trayce;Rojas, Miguel;Wynns, Austin;
2023-04-18;Outman, James;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Heyward, Jason;Vargas, Miguel;Peralta, David;Rojas, Miguel;Barnes, Austin;
2023-04-19;Outman, James;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Heyward, Jason;Vargas, Miguel;Peralta, David;Williams, Luke;Wynns, Austin;
2023-04-20;Outman, James;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Thompson, Trayce;Peralta, David;Vargas, Miguel;Williams, Luke;Barnes, Austin;
2023-04-21;Betts, Mookie;Freeman, Freddie;Martinez, J.D.;Muncy, Max;Vargas, Miguel;Outman, James;Thompson, Trayce;Williams, Luke;Wynns, Austin;
2023-04-22;Betts, Mookie;Freeman, Freddie;Muncy, Max;Martinez, J.D.;Heyward, Jason;Outman, James;Peralta, David;Taylor, Chris;Barnes, Austin;
2023-04-23;Betts, Mookie;Freeman, Freddie;Muncy, Max;Martinez, J.D.;Outman, James;Heyward, Jason;Peralta, David;Vargas, Miguel;Barnes, Austin;
2023-04-25;Betts, Mookie;Freeman, Freddie;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Busch, Michael;Taylor, Chris;Barnes, Austin;
2023-04-26;Betts, Mookie;Freeman, Freddie;Heyward, Jason;Outman, James;Vargas, Miguel;Busch, Michael;Taylor, Chris;Peralta, David;Wynns, Austin;
2023-04-27;Betts, Mookie;Freeman, Freddie;Heyward, Jason;Outman, James;Peralta, David;Taylor, Chris;Busch, Michael;Thompson, Trayce;Barnes, Austin;
2023-04-28;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Barnes, Austin;
2023-04-29;Betts, Mookie;Freeman, Freddie;Smith, Will;Taylor, Chris;Muncy, Max;Vargas, Miguel;Outman, James;Thompson, Trayce;Barnes, Austin;
2023-04-30;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Taylor, Chris;
2023-05-01;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Busch, Michael;
2023-05-02;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Taylor, Chris;Outman, James;Vargas, Miguel;Rojas, Miguel;Barnes, Austin;
2023-05-03;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Taylor, Chris;
2023-05-05;Betts, Mookie;Freeman, Freddie;Smith, Will;Muncy, Max;Heyward, Jason;Outman, James;Vargas, Miguel;Peralta, David;Rojas, Miguel;
