date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Escobar, Eduardo;Narvaez, Omar;
2023-03-31;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Escobar, Eduardo;Pham, Tommy;Nido, Tomas;
2023-04-01;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Vogelbach, Daniel;Canha, Mark;Guillorme, Luis;Escobar, Eduardo;Narvaez, Omar;
2023-04-02;Pham, Tommy;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Escobar, Eduardo;Nido, Tomas;Locastro, Tim;
2023-04-03;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Narvaez, Omar;Guillorme, Luis;
2023-04-04;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Pham, Tommy;Canha, Mark;McNeil, Jeff;Escobar, Eduardo;Nido, Tomas;
2023-04-05;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Vogelbach, Daniel;McNeil, Jeff;Canha, Mark;Narvaez, Omar;Guillorme, Luis;
2023-04-07;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Escobar, Eduardo;Nido, Tomas;
2023-04-08;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Pham, Tommy;Escobar, Eduardo;Nido, Tomas;
2023-04-09;Pham, Tommy;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Escobar, Eduardo;Alvarez, Francisco;Locastro, Tim;
2023-04-10;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Vogelbach, Daniel;Canha, Mark;Guillorme, Luis;Escobar, Eduardo;Nido, Tomas;
2023-04-11;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Pham, Tommy;Escobar, Eduardo;Alvarez, Francisco;
2023-04-12;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Pham, Tommy;Escobar, Eduardo;Nido, Tomas;
2023-04-14;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Escobar, Eduardo;Guillorme, Luis;Nido, Tomas;
2023-04-15;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Guillorme, Luis;Alvarez, Francisco;
2023-04-16;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;Pham, Tommy;McNeil, Jeff;Escobar, Eduardo;Alvarez, Francisco;
2023-04-17;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Baty, Brett;Nido, Tomas;
2023-04-18;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Pham, Tommy;Escobar, Eduardo;Nido, Tomas;
2023-04-19;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Baty, Brett;Alvarez, Francisco;Guillorme, Luis;
2023-04-20;Nimmo, Brandon;Canha, Mark;Lindor, Francisco;Alonso, Pete;Pham, Tommy;McNeil, Jeff;Escobar, Eduardo;Guillorme, Luis;Nido, Tomas;
2023-04-21;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Vogelbach, Daniel;Canha, Mark;Baty, Brett;Alvarez, Francisco;Guillorme, Luis;
2023-04-22;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Vogelbach, Daniel;Baty, Brett;Nido, Tomas;
2023-04-23;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Baty, Brett;Alvarez, Francisco;Guillorme, Luis;
2023-04-25;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Baty, Brett;Guillorme, Luis;Alvarez, Francisco;
2023-04-26;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Canha, Mark;McNeil, Jeff;Pham, Tommy;Escobar, Eduardo;Nido, Tomas;
2023-04-27;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Canha, Mark;Baty, Brett;Alvarez, Francisco;
2023-04-28;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Canha, Mark;Pham, Tommy;Baty, Brett;Alvarez, Francisco;
2023-05-01a;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Baty, Brett;Guillorme, Luis;Nido, Tomas;
2023-05-01b;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Vogelbach, Daniel;Canha, Mark;Baty, Brett;Alvarez, Francisco;
2023-05-03a;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Vogelbach, Daniel;Canha, Mark;Baty, Brett;Guillorme, Luis;Alvarez, Francisco;
2023-05-03b;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Pham, Tommy;McNeil, Jeff;Canha, Mark;Baty, Brett;Nido, Tomas;
2023-05-04;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Pham, Tommy;McNeil, Jeff;Canha, Mark;Canha, Mark;Escobar, Eduardo;
2023-05-05;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;McNeil, Jeff;Baty, Brett;Pham, Tommy;Vogelbach, Daniel;Nido, Tomas;
2023-05-06;Nimmo, Brandon;Marte, Starling;Lindor, Francisco;Alonso, Pete;Pham, Tommy;Baty, Brett;Escobar, Eduardo;Alvarez, Francisco;Nimmo, Brandon;
2023-05-07;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Vogelbach, Daniel;Canha, Mark;Guillorme, Luis;Alvarez, Francisco;
2023-05-09;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Marte, Starling;Vogelbach, Daniel;Canha, Mark;Alvarez, Francisco;
2023-05-10;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Marte, Starling;Vogelbach, Daniel;Guillorme, Luis;Alvarez, Francisco;
2023-05-11;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Marte, Starling;Vogelbach, Daniel;Canha, Mark;Alvarez, Francisco;
2023-05-12;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Pham, Tommy;Marte, Starling;Canha, Mark;Escobar, Eduardo;Alvarez, Francisco;
2023-05-13;Nimmo, Brandon;McNeil, Jeff;Lindor, Francisco;Alonso, Pete;Baty, Brett;Marte, Starling;Vogelbach, Daniel;Guillorme, Luis;Perez, Michael;
2023-05-14;Nimmo, Brandon;McNeil, Jeff;Lindor, Francisco;Alonso, Pete;Baty, Brett;Marte, Starling;Canha, Mark;Pham, Tommy;Alvarez, Francisco;
2023-05-15;Nimmo, Brandon;Lindor, Francisco;Alonso, Pete;Pham, Tommy;Canha, Mark;Marte, Starling;McNeil, Jeff;Escobar, Eduardo;Alvarez, Francisco;
2023-05-16;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Pham, Tommy;Marte, Starling;Baty, Brett;Canha, Mark;Alvarez, Francisco;
2023-05-17;Nimmo, Brandon;Escobar, Eduardo;Lindor, Francisco;Alonso, Pete;Pham, Tommy;Marte, Starling;Canha, Mark;Vientos, Mark;Alvarez, Francisco;
2023-05-18;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Pham, Tommy;Vogelbach, Daniel;Escobar, Eduardo;Perez, Michael;
2023-05-19;Nimmo, Brandon;Lindor, Francisco;McNeil, Jeff;Alonso, Pete;Baty, Brett;Marte, Starling;Vientos, Mark;Canha, Mark;Alvarez, Francisco;
