date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-20, Curtis Mead, Kyle Teel, Austin Hays, Munetaka Murakami, Derek Hill, Sam Antonacci, Korey Lee, Tristan Peters, Tanner Murray,
2026-02-21, Chase Meidroth, Andrew Benintendi, Miguel Vargas, Colson Montgomery, Luisangel Acuna, Edgar Quero, LaMonte Wade Jr., Brooks Baldwin, Jarred Kelenic,
2026-02-22, Derek Hill, Kyle Teel, Munetaka Murakami, Austin Hays, Lenyn Sosa, Curtis Mead, Braden Montgomery, Korey Lee, Tanner Murray,
2026-02-23, Chase Meidroth, Kyle Teel, Munetaka Murakami, Miguel Vargas, Andrew Benintendi, LaMonte Wade Jr., Luisangel Acuna, Jarred Kelenic, William Bergolla Jr.,
2026-02-24, Curtis Mead, Edgar Quero, Austin Hays, Lenyn Sosa, Sam Antonacci, Derek Hill, Brooks Baldwin, LaMonte Wade Jr., Tanner Murray,
2026-02-25, Chase Meidroth, Munetaka Murakami, Miguel Vargas, Colson Montgomery, Luisangel Acuna, Andrew Benintendi, Jarred Kelenic, Korey Lee, Tristan Peters,
2026-02-26, Austin Hays, Kyle Teel, Lenyn Sosa, Edgar Quero, Curtis Mead, Derek Hill, Braden Montgomery, Tanner Murray, Ryan Galanie,
2026-02-27a, Miguel Vargas, Kyle Teel, Colson Montgomery, Austin Hays, LaMonte Wade Jr., Sam Antonacci, Brooks Baldwin, Dustin Harris, Darren Baker,
2026-02-27b, Chase Meidroth, Braden Montgomery, Lenyn Sosa, Edgar Quero, Jarred Kelenic, Tanner Murray, Tristan Peters, Korey Lee, Oliver Dunn,
2026-02-28, Chase Meidroth, Sam Antonacci, Miguel Vargas, LaMonte Wade Jr., Derek Hill, Jarred Kelenic, Korey Lee, Dru Baker, William Bergolla Jr.,
2026-03-01, Austin Hays, Edgar Quero, Colson Montgomery, Lenyn Sosa, Tanner Murray, Brooks Baldwin, Braden Montgomery, Dustin Harris, Jacob Gonzalez,
2026-03-02, Chase Meidroth, Luisangel Acuna, Miguel Vargas, LaMonte Wade Jr., Lenyn Sosa, Tanner Murray, Jarred Kelenic, Derek Hill, Korey Lee,
2026-03-03, Chase Meidroth, Colson Montgomery, Miguel Vargas, Edgar Quero, Austin Hays, LaMonte Wade Jr., Brooks Baldwin, Derek Hill, Dru Baker,
2026-03-05, Luisangel Acuna, Colson Montgomery, Miguel Vargas, Edgar Quero, Andrew Benintendi, Lenyn Sosa, Tanner Murray, Brooks Baldwin, Derek Hill,
2026-03-06, Chase Meidroth, Brooks Baldwin, Austin Hays, Colson Montgomery, Lenyn Sosa, LaMonte Wade Jr., Korey Lee, Jarred Kelenic, Oliver Dunn,
2026-03-07, Chase Meidroth, Luisangel Acuna, Andrew Benintendi, Miguel Vargas, Edgar Quero, Tanner Murray, Tristan Peters, Derek Hill, Braden Montgomery,
2026-03-08, Luisangel Acuna, Colson Montgomery, Jarred Kelenic, Miguel Vargas, Austin Hays, Lenyn Sosa, LaMonte Wade Jr., Korey Lee, Dru Baker,
2026-03-09, Chase Meidroth, Everson Pereira, Andrew Benintendi, Austin Hays, LaMonte Wade Jr., Tristan Peters, Oliver Dunn, Drew Romo, William Bergolla Jr.,
2026-03-10, Luisangel Acuna, Colson Montgomery, Miguel Vargas, Edgar Quero, Jarred Kelenic, Lenyn Sosa, Korey Lee, Derek Hill, William Bergolla Jr.,
2026-03-11, Andrew Benintendi, Chase Meidroth, Colson Montgomery, Austin Hays, Everson Pereira, LaMonte Wade Jr., Tristan Peters, Korey Lee, Oliver Dunn,
