date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-20, Jake McCarthy, Cole Carrigg, Jordan Beck, Edouard Julien, Braxton Fulford, Kyle Karros, T.J. Rumfield, Zac Veen, Nicky Lopez,
2026-02-21, Brenton Doyle, Ezequiel Tovar, Hunter Goodman, Willi Castro, Blaine Crim, Troy Johnston, Charlie Condon, Adael Amador, Ryan Ritter,
2026-02-22, Edouard Julien, Brett Sullivan, Jake McCarthy, Jordan Beck, T.J. Rumfield, Kyle Karros, Nicky Lopez, Zac Veen, Sterlin Thompson,
2026-02-23, Brenton Doyle, Ezequiel Tovar, Hunter Goodman, Willi Castro, Troy Johnston, Blaine Crim, Ryan Ritter, Chad Stevens, Drew Avans,
2026-02-24, Jake McCarthy, Jordan Beck, Edouard Julien, Braxton Fulford, Kyle Karros, Cole Carrigg, T.J. Rumfield, Adael Amador, Ryan Ritter,
2026-02-25, Mickey Moniak, Willi Castro, Hunter Goodman, Drew Avans, Ezequiel Tovar, Troy Johnston, T.J. Rumfield, Zac Veen, Nicky Lopez,
2026-02-26, Jake McCarthy, Brett Sullivan, Cole Carrigg, Jordan Beck, Kyle Karros, Charlie Condon, Adael Amador, Ryan Ritter, Chad Stevens,
2026-02-27, Mickey Moniak, Ezequiel Tovar, Hunter Goodman, Willi Castro, Troy Johnston, Cole Carrigg, Adael Amador, Sterlin Thompson, Kyle McCann,
2026-02-28, Jake McCarthy, Willi Castro, Hunter Goodman, Mickey Moniak, Jordan Beck, Ezequiel Tovar, Cole Carrigg, Charlie Condon, Vimael Machin,
2026-03-01, Brett Sullivan, Edouard Julien, Ryan Ritter, TJ Rumfield, Chad Stevens, Troy Johnston, Adael Amador, Zac Veen, Drew Avans,
2026-03-02, Jake McCarthy, Jordan Beck, Hunter Goodman, Mickey Moniak, Kyle Karros, Troy Johnston, Ryan Ritter, Chad Stevens, Nicky Lopez,
2026-03-05, Jake McCarthy, Tyler Freeman, Jordan Beck, Mickey Moniak, Kyle McCann, Troy Johnston, Ryan Ritter, Chad Stevens, Nicky Lopez,
2026-03-06, Tyler Freeman, Adael Amador, TJ Rumfield, Kyle Karros, Brett Sullivan, Charlie Condon, Zac Veen, Chad Stevens, Drew Avans,
2026-03-07, Jake McCarthy, Brenton Doyle, Hunter Goodman, Mickey Moniak, Jordan Beck, Troy Johnston, Ryan Ritter, Vimael Machin, Nicky Lopez,
2026-03-08, Tyler Freeman, Jake McCarthy, Hunter Goodman, Mickey Moniak, Brett Sullivan, Kyle Karros, TJ Rumfield, Chad Stevens, Adael Amador,
2026-03-09, Ryan Ritter, Adael Amador, Brenton Doyle, Jordan Beck, Braxton Fulford, Troy Johnston, Charlie Condon, Chad Stevens, Nicky Lopez,
2026-03-10, Tyler Freeman, Jake McCarthy, Hunter Goodman, TJ Rumfield, Brenton Doyle, Jordan Beck, Kyle Karros, Charlie Condon, Ryan Ritter,
2026-03-11, Tyler Freeman, Brett Sullivan, Charlie Condon, Troy Johnston, Braxton Fulford, Adael Amador, Drew Avans, Vimael Machin, Nicky Lopez,
2026-03-12, Jake McCarthy, Brenton Doyle, Hunter Goodman, TJ Rumfield, Jordan Beck, Kyle Karros, Ryan Ritter, Chad Stevens, Brett Sullivan,
