date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Brice Turang, Jackson Chourio, Akil Baddoo, Joey Ortiz, Tyler Black, Brandon Lockridge, David Hamilton, Reese McGuire, Luis Lara,
2026-02-22a, Joey Ortiz, Andrew Vaughn, Akil Baddoo, Tyler Black, Jeferson Quero, Jesus Made, Cooper Pratt, Luke Adams, Luis Lara,
2026-02-22b, Jackson Chourio, Gary Sanchez, William Contreras, Brice Turang, Sal Frelick, Jake Bauers, Luis Rengifo, Blake Perkins, Jett Williams,
2026-02-23, Jackson Chourio, Joey Ortiz, Andrew Vaughn, Gary Sanchez, Brandon Lockridge, David Hamilton, Jett Williams, Luis Lara, Eddys Leonard,
2026-02-24, Sal Frelick, Brice Turang, Akil Baddoo, Blake Perkins, Tyler Black, David Hamilton, Reese McGuire, Luke Adams, Greg Jones,
2026-02-25, Jackson Chourio, Brice Turang, William Contreras, Jake Bauers, Andrew Vaughn, Luis Rengifo, Garrett Mitchell, Joey Ortiz, Brandon Lockridge,
2026-02-26, Brandon Lockridge, Tyler Black, Gary Sanchez, David Hamilton, Eddys Leonard, Luis Lara, Jeferson Quero, Cooper Pratt, Dylan O'Rae,
2026-02-27, Jackson Chourio, Brice Turang, William Contreras, Sal Frelick, Jake Bauers, Andrew Vaughn, Luis Rengifo, Garrett Mitchell, Joey Ortiz,
2026-02-28, Sal Frelick, Jackson Chourio, William Contreras, Brice Turang, Andrew Vaughn, Gary Sanchez, Joey Ortiz, Blake Perkins, David Hamilton,
2026-03-01, Luis Rengifo, Garrett Mitchell, Gary Sanchez, Akil Baddoo, Brock Wilken, Jesus Made, Jeferson Quero, Cooper Pratt, Luis Lara,
2026-03-04, Sal Frelick, Andrew Vaughn, Christian Yelich, Gary Sanchez, Akil Baddoo, David Hamilton, Luis Lara, Cooper Pratt, Jesus Made,
2026-03-05, Garrett Mitchell, Sal Frelick, Jake Bauers, Blake Perkins, Luis Rengifo, Brock Wilken, Jeferson Quero, Cooper Pratt, Eddys Leonard,
2026-03-06, Jake Bauers, Brandon Lockridge, Christian Yelich, Akil Baddoo, Reese McGuire, David Hamilton, Luis Lara, Jesus Made, Greg Jones,
2026-03-07, Sal Frelick, Blake Perkins, Andrew Vaughn, Gary Sanchez, Luis Rengifo, Brandon Lockridge, Luke Adams, Cooper Pratt, Jesus Made,
2026-03-08, Garrett Mitchell, Jake Bauers, Christian Yelich, Andrew Vaughn, David Hamilton, Blake Perkins, Brock Wilken, Jeferson Quero, Ethan Murray,
2026-03-09, Sal Frelick, Luis Rengifo, Christian Yelich, Jake Bauers, Gary Sanchez, Akil Baddoo, Brandon Lockridge, David Hamilton, Greg Jones,
2026-03-11, Sal Frelick, Andrew Vaughn, Gary Sanchez, Luis Rengifo, Brandon Lockridge, David Hamilton, Reese McGuire, Luis Lara, Jesus Made,
2026-03-12, Garrett Mitchell, Brandon Lockridge, Christian Yelich, Gary Sanchez, Jett Williams, Mike Boeve, Cooper Pratt, Jacob Hurtubise, Eddys Leonard,
2026-03-13, Sal Frelick, Blake Perkins, Jake Bauers, Andrew Vaughn, Garrett Mitchell, Luis Rengifo, David Hamilton, Reese McGuire, Cooper Pratt,
2026-03-14, Sal Frelick, Joey Ortiz, Christian Yelich, Jake Bauers, Gary Sanchez, Brandon Lockridge, David Hamilton, Blake Perkins, Jett Williams,
2026-03-15, Sal Frelick, Jake Bauers, Christian Yelich, Garrett Mitchell, Luis Rengifo, David Hamilton, Blake Perkins, Reese McGuire, Cooper Pratt,
2026-03-16, Luis Rengifo, Andrew Vaughn, Tyler Black, Gary Sanchez, Joey Ortiz, Brandon Lockridge, Jett Williams, Brock Wilken, Luis Lara,
2026-03-18a, Tyler Black, Brandon Lockridge, Blake Perkins, Reese McGuire, Jett Williams, Brock Wilken, Luis Lara, Cooper Pratt, Marco Dinges,
2026-03-18b, Garrett Mitchell, Andrew Vaughn, Christian Yelich, Jake Bauers, Sal Frelick, Gary Sanchez, Luis Rengifo, David Hamilton, Joey Ortiz,
2026-03-19, Sal Frelick, Joey Ortiz, Christian Yelich, Andrew Vaughn, Garrett Mitchell, Gary Sanchez, Luis Rengifo, Brandon Lockridge, David Hamilton,
