date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Jahmai Jones, Kevin McGonigle, Gleyber Torres, Colt Keith, Jake Rogers, Jace Jung, Trei Cruz, Eduardo Valencia, Corey Julks,
2026-02-22, Parker Meadows, Austin Slater, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Zach McKinstry, Hao-Yu  Lee, Max Anderson, Tomas Nido,
2026-02-23, Matt Vierling, Kerry Carpenter, Gleyber Torres, Riley Greene, Javier Baez, Colt Keith, Spencer Torkelson, Trei Cruz, Jake Rogers,
2026-02-24, Parker Meadows, Kevin McGonigle, Wenceel Perez, Jahmai Jones, Zach McKinstry, Max Clark, Hao-Yu  Lee, Jace Jung, Tomas Nido,
2026-02-25, Matt Vierling, Colt Keith, Gleyber Torres, Kerry Carpenter, Javier Baez, Austin Slater, Zach McKinstry, Eduardo Valencia, Tomas Nido,
2026-02-26, Matt Vierling, Riley Greene, Hao-Yu  Lee, Colt Keith, Thayron Liranzo, Max Anderson, Eduardo Valencia, Trei Cruz, John Peck,
2026-02-27, Parker Meadows, Gleyber Torres, Kerry Carpenter, Spencer Torkelson, Dillon Dingler, Wenceel Perez, Javier Baez, Zach McKinstry, Jake Rogers,
2026-02-28, Parker Meadows, Kevin McGonigle, Matt Vierling, Colt Keith, Zach McKinstry, Corey Julks, Max Anderson, Jace Jung, Tomas Nido,
2026-03-01, Kerry Carpenter, Gleyber Torres, Riley Greene, Spencer Torkelson, Dillon Dingler, Colt Keith, Javier Baez, Kevin McGonigle, Jake Rogers,
2026-03-02, Parker Meadows, Jake Rogers, Matt Vierling, Kerry Carpenter, Kerry Carpenter, Dillon Dingler, Trei Cruz, Eduardo Valencia, Jace Jung,
2026-03-06, Kerry Carpenter, Dillon Dingler, Spencer Torkelson, Riley Greene, Jake Rogers, Kevin McGonigle, Max Anderson, Parker Meadows, John Peck,
2026-03-07, Austin Slater, Wenceel Perez, Kerry Carpenter, Spencer Torkelson, Riley Greene, Javier Baez, Colt Keith, Jake Rogers, Zach McKinstry,
2026-03-08, Parker Meadows, Zach McKinstry, Matt Vierling, Colt Keith, Trei Cruz, Max Anderson, Jace Jung, Corey Julks, Tomas Nido,
2026-03-09, Wenceel Perez, Javier Baez, Dillon Dingler, Riley Greene, Spencer Torkelson, Kerry Carpenter, Austin Slater, Kevin McGonigle, John Peck,
2026-03-10, Parker Meadows, Kevin McGonigle, Matt Vierling, Wenceel Perez, Riley Greene, Trei Cruz, Jace Jung, Jake Rogers, Max Anderson,
2026-03-11, Parker Meadows, Kevin McGonigle, Matt Vierling, Riley Greene, Austin Slater, Jace Jung, Jake Rogers, Trei Cruz, John Peck,
2026-03-12, Kerry Carpenter, Matt Vierling, Colt Keith, Spencer Torkelson, Dillon Dingler, Zach McKinstry, Javier Baez, Trei Cruz, John Peck,
2026-03-13, Parker Meadows, Kevin McGonigle, Spencer Torkelson, Kerry Carpenter, Riley Greene, Wenceel Perez, Colt Keith, Jace Jung, Jake Rogers,
2026-03-14, Parker Meadows, Kevin McGonigle, Matt Vierling, Wenceel Perez, Dillon Dingler, Zach McKinstry, Javier Baez, Jace Jung, Trei Cruz,
2026-03-15, Matt Vierling, Kerry Carpenter, Colt Keith, Spencer Torkelson, Riley Greene, Dillon Dingler, Javier Baez, Zach McKinstry, Austin Slater,
