date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Masyn Winn, Alec Burleson, Nolan Gorman, Pedro Pages, JJ Wetherholt, Jose Fermin, Nathan Church, Joshua Baez, Blaze Jordan,
2026-02-22, Victor Scott II, Thomas Saggese, Jordan Walker, Nelson Velazquez, Yohel Pozo, Cesar Prieto, Bryan Torres, Blaze Jordan, Rainiel Rodriguez,
2026-02-23, Masyn Winn, Alec Burleson, JJ Wetherholt, Nolan Gorman, Jose Fermin, Nathan Church, Jimmy Crooks, Joshua Baez, Leonardo Bernal,
2026-02-24, Victor Scott II, Thomas Saggese, Jordan Walker, Nelson Velazquez, Yohel Pozo, Pedro Pages, Cesar Prieto, Cesar Prieto, Bryan Torres,
2026-02-25, JJ Wetherholt, Jose Fermin, Nolan Gorman, Nelson Velazquez, Leonardo Bernal, Nathan Church, Joshua Baez, Blaze Jordan, Chase Davis,
2026-02-26, Masyn Winn, Alec Burleson, Ivan Herrera, Jordan Walker, Thomas Saggese, Yohel Pozo, Victor Scott II, Cesar Prieto, Bryan Torres,
2026-02-27, JJ Wetherholt, Jose Fermin, Nolan Gorman, Nelson Velazquez, Ramon Urias, Thomas Saggese, Pedro Pages, Nathan Church, Blaze Jordan,
2026-02-28, Masyn Winn, Victor Scott II, Alec Burleson, JJ Wetherholt, Jordan Walker, Jimmy Crooks, Cesar Prieto, Joshua Baez, Bryan Torres,
2026-03-01, Ivan Herrera, Ramon Urias, Nolan Gorman, Jordan Walker, Jose Fermin, Yohel Pozo, Nathan Church, Chase Davis, Jeremy Rivas,
2026-03-02, JJ Wetherholt, Jose Fermin, Alec Burleson, Nolan Gorman, Pedro Pages, Nelson Velazquez, Victor Scott II, Joshua Baez, Brody Moore,
2026-03-05, Masyn Winn, JJ Wetherholt, Alec Burleson, Nolan Gorman, Jordan Walker, Ramon Urias, Jose Fermin, Pedro Pages, Victor Scott II,
2026-03-06, Nathan Church, Ivan Herrera, Jose Fermin, Jordan Walker, Jimmy Crooks, Nelson Velazquez, Cesar Prieto, Blaze Jordan, Jeremy Rivas,
2026-03-07, Masyn Winn, Alec Burleson, Nolan Gorman, JJ Wetherholt, Pedro Pages, Joshua Baez, Victor Scott II, Chase Davis, Miguel Ugueto,
2026-03-08, Nathan Church, Jose Fermin, Pedro Pages, Yohel Pozo, Nelson Velazquez, Chase Davis, Blaze Jordan, Ramon Mendoza, Jeremy Rivas,
2026-03-09a, Nathan Church, Jose Fermin, Nolan Gorman, Jordan Walker, Nelson Velazquez, Blaze Jordan, Jeremy Rivas, Andy Yerzy, Brody Moore,
2026-03-09b, Masyn Winn, Alec Burleson, JJ Wetherholt, Ramon Urias, Yohel Pozo, Pedro Pages, Victor Scott II, Joshua Baez, Chase Davis,
2026-03-10, Victor Scott II, Yohel Pozo, Nelson Velazquez, Chase Davis, Blaze Jordan, Ramon Mendoza, Jeremy Rivas, Brody Moore, Bligh Madris,
2026-03-11, Masyn Winn, JJ Wetherholt, Alec Burleson, Jordan Walker, Nolan Gorman, Jose Fermin, Pedro Pages, Nathan Church, Rainiel Rodriguez,
2026-03-12, Masyn Winn, Alec Burleson, Nelson Velazquez, Nolan Gorman, Jordan Walker, Yohel Pozo, Nathan Church, Jose Fermin, Victor Scott II,
2026-03-13, JJ Wetherholt, Victor Scott II, Nelson Velazquez, Pedro Pages, Matt Koperniak, Blaze Jordan, Ramon Mendoza, Jeremy Rivas, Colton Ledbetter,
2026-03-14, Masyn Winn, Alec Burleson, Nolan Gorman, Jose Fermin, Yohel Pozo, Nathan Church, Matt Koperniak, Ramon Mendoza, Tai Peete,
2026-03-15, JJ Wetherholt, Masyn Winn, Alec Burleson, Nolan Gorman, Nelson Velazquez, Jose Fermin, Nathan Church, Pedro Pages, Victor Scott II,
2026-03-17, JJ Wetherholt, Jordan Walker, Alec Burleson, Nolan Gorman, Yohel Pozo, Jose Fermin, Nathan Church, Pedro Pages, Victor Scott II,
