date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Jakob Marsee, Agustin Ramirez, Christopher Morel, Griffin Conine, Connor Norby, Heriberto Hernandez, Javier Sanoja, Maximo Acosta, Ryan Ignoffo,
2026-02-22, Xavier Edwards, Kyle Stowers, Otto Lopez, Liam Hicks, Owen Caissie, Esteury Ruiz, Deyvison De Los Santos, Jacob Berry, Dillon Lewis,
2026-02-23, Jakob Marsee, Agustin Ramirez, Heriberto Hernandez, Christopher Morel, Connor Norby, Griffin Conine, Javier Sanoja, Maximo Acosta, Daniel Johnson,
2026-02-24, Xavier Edwards, Kyle Stowers, Otto Lopez, Owen Caissie, Esteury Ruiz, Liam Hicks, Joe Mack, Dylan Jasso, Brendan Jones,
2026-02-25, Jakob Marsee, Agustin Ramirez, Griffin Conine, Christopher Morel, Heriberto Hernandez, Connor Norby, Javier Sanoja, Maximo Acosta, Kemp Alderman,
2026-02-26, Otto Lopez, Kyle Stowers, Esteury Ruiz, Liam Hicks, Owen Caissie, Deyvison De Los Santos, Joe Mack, Jacob Berry, Jared Serna,
2026-02-27, Xavier Edwards, Jakob Marsee, Agustin Ramirez, Griffin Conine, Christopher Morel, Connor Norby, Heriberto Hernandez, Javier Sanoja, Maximo Acosta,
2026-02-28, Otto Lopez, Owen Caissie, Esteury Ruiz, Liam Hicks, Deyvison De Los Santos, Jared Serna, Dylan Jasso, Brendan Jones, Andrew Pintar,
2026-03-01, Xavier Edwards, Connor Norby, Griffin Conine, Christopher Morel, Heriberto Hernandez, Graham Pauley, Maximo Acosta, Brian Navarreto, Daniel Johnson,
2026-03-02, Esteury Ruiz, Joe Mack, Deyvison De Los Santos, Dillon Lewis, Jacob Berry, Kemp Alderman, Andrew Pintar, Jesus Bastidas, Dylan Jasso,
2026-03-05, Xavier Edwards, Christopher Morel, Griffin Conine, Connor Norby, Graham Pauley, Esteury Ruiz, Joe Mack, Maximo Acosta, Dillon Lewis,
2026-03-06, Xavier Edwards, Heriberto Hernandez, Connor Norby, Christopher Morel, Maximo Acosta, Kemp Alderman, Brian Navarreto, Deyvison De Los Santos, Andrew Pintar,
2026-03-07, Graham Pauley, Esteury Ruiz, Joe Mack, Griffin Conine, Matthew Etzel, Brendan Jones, Jacob Berry, Jesus Bastidas, Dylan Jasso,
2026-03-08, Xavier Edwards, Heriberto Hernandez, Griffin Conine, Christopher Morel, Connor Norby, Graham Pauley, Esteury Ruiz, Maximo Acosta, Brian Navarreto,
2026-03-09, Xavier Edwards, Connor Norby, Christopher Morel, Heriberto Hernandez, Maximo Acosta, Kemp Alderman, Daniel Johnson, Brian Navarreto, Andrew Pintar,
2026-03-10, Graham Pauley, Esteury Ruiz, Griffin Conine, Joe Mack, Jacob Berry, Matthew Etzel, Brendan Jones, Jesus Bastidas, Johnny Olmstead,
2026-03-11, Xavier Edwards, Christopher Morel, Griffin Conine, Heriberto Hernandez, Graham Pauley, Connor Norby, Esteury Ruiz, Brian Navarreto, Jesus Bastidas,
2026-03-13, Esteury Ruiz, Heriberto Hernandez, Connor Norby, Graham Pauley, Christopher Morel, Joe Mack, Fenwick Trimble, Jesus Bastidas, Chase Jaworsky,
2026-03-14a, Heriberto Hernandez, Griffin Conine, Kemp Alderman, Ethan O'Donnell, Bennett Hostetler, Dillon Lewis, Johnny Olmstead, Dylan Jasso, Juan Matheus,
2026-03-14b, Kyle Stowers, Xavier Edwards, Connor Norby, Christopher Morel, Daniel Johnson, Jacob Berry, Brian Navarreto, Andrew Pintar, Cristian Hernandez,
2026-03-15, Liam Hicks, Xavier Edwards, Heriberto Hernandez, Griffin Conine, Christopher Morel, Graham Pauley, Esteury Ruiz, Jacob Berry, Jesus Bastidas,
2026-03-16, Kyle Stowers, Xavier Edwards, Otto Lopez, Liam Hicks, Connor Norby, Griffin Conine, Esteury Ruiz, Daniel Johnson, Brian Navarreto,
2026-03-17, Otto Lopez, Agustin Ramirez, Connor Norby, Owen Caissie, Christopher Morel, Graham Pauley, Esteury Ruiz, Jacob Berry, Jesus Bastidas,
2026-03-20a, Javier Sanoja, Agustin Ramirez, Griffin Conine, Christopher Morel, Owen Caissie, Esteury Ruiz, Kemp Alderman, Chase Jaworsky, Johnny Olmstead,
2026-03-20b, Jakob Marsee, Xavier Edwards, Otto Lopez, Kyle Stowers, Heriberto Hernandez, Liam Hicks, Connor Norby, Nathan Martorella, Juan Matheus,
2026-03-21, Jakob Marsee, Xavier Edwards, Agustin Ramirez, Liam Hicks, Otto Lopez, Griffin Conine, Connor Norby, Christopher Morel, Drew Faurot,
