date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-02-21, Justin Crawford, Adolis Garcia, Edmundo Sosa, Otto Kemp, Bryan De La Cruz, Rafael Marchan, Dylan Moore, Christian Cairo, Keaton Anthony,
2026-02-22, Trea Turner, Kyle Schwarber, Bryce Harper, Alec Bohm, Brandon Marsh, J.T. Realmuto, Bryson Stott, Bryan De La Cruz, Johan Rojas,
2026-02-23, Justin Crawford, Adolis Garcia, Edmundo Sosa, Otto Kemp, Garrett Stubbs, Rafael Marchan, Liover Peguero, Christian Cairo, Bryan Rincon,
2026-02-24, Trea Turner, Bryson Stott, Bryan De La Cruz, Johan Rojas, Rafael Marchan, Garrett Stubbs, Dylan Moore, Aroon Escobar, Felix Reyes,
2026-02-25, Kyle Schwarber, J.T. Realmuto, Bryce Harper, Alec Bohm, Adolis Garcia, Justin Crawford, Otto Kemp, Edmundo Sosa, Pedro Leon,
2026-02-26, Trea Turner, Bryson Stott, Bryce Harper, Bryan De La Cruz, Garrett Stubbs, Dylan Moore, Johan Rojas, Dante Nori, Kehden Hettiger,
2026-02-27a, Trea Turner, J.T. Realmuto, Kyle Schwarber, Adolis Garcia, Bryson Stott, Edmundo Sosa, Justin Crawford, Otto Kemp, Liover Peguero,
2026-02-27b, Johan Rojas, Rafael Marchan, Alec Bohm, Dylan Moore, Christian Cairo, Pedro Leon, Keaton Anthony, Dylan Campbell, Caleb Ricketts,
2026-02-28, Justin Crawford, Kyle Schwarber, Bryce Harper, Edmundo Sosa, Garrett Stubbs, Otto Kemp, Bryan De La Cruz, Liover Peguero, Carson DeMartini,
2026-03-01, Trea Turner, J.T. Realmuto, Alec Bohm, Adolis Garcia, Bryson Stott, Bryan De La Cruz, Johan Rojas, Dylan Moore, Rafael Marchan,
2026-03-03, Justin Crawford, Otto Kemp, Brandon Marsh, Rafael Marchan, Felix Reyes, Christian Cairo, Bryan Rincon, Aroon Escobar, Jose Rodriguez,
2026-03-05, Trea Turner, J.T. Realmuto, Alec Bohm, Brandon Marsh, Adolis Garcia, Bryson Stott, Justin Crawford, Otto Kemp, Dylan Moore,
2026-03-06, Johan Rojas, Otto Kemp, Rafael Marchan, Bryan De La Cruz, Liover Peguero, Felix Reyes, Carson DeMartini, Aroon Escobar, Paul McIntosh,
2026-03-07, Trea Turner, Brandon Marsh, Alec Bohm, Adolis Garcia, J.T. Realmuto, Bryson Stott, Justin Crawford, Dylan Moore, Bryan De La Cruz,
2026-03-08, Justin Crawford, Otto Kemp, Brandon Marsh, Liover Peguero, Johan Rojas, Pedro Leon, Christian Cairo, Rene Pinto, Felix Reyes,
2026-03-09, Johan Rojas, Otto Kemp, Rafael Marchan, Liover Peguero, Brandon Marsh, Justin Crawford, Jose Rodriguez, Keaton Anthony, Bryan Rincon,
2026-03-10, Trea Turner, J.T. Realmuto, Alec Bohm, Adolis Garcia, Bryson Stott, Bryan De La Cruz, Dylan Moore, Pedro Leon, Rene Pinto,
2026-03-12, Trea Turner, Brandon Marsh, Alec Bohm, Adolis Garcia, Bryson Stott, Otto Kemp, Justin Crawford, Dylan Moore, Rafael Marchan,
2026-03-13, Trea Turner, Bryson Stott, Alec Bohm, Adolis Garcia, Otto Kemp, Bryan De La Cruz, Garrett Stubbs, Johan Rojas, Pedro Leon,
2026-03-14, Justin Crawford, Edmundo Sosa, Dylan Moore, Brandon Marsh, Liover Peguero, Jose Rodriguez, Felix Reyes, Rene Pinto, Christian Cairo,
2026-03-15, Trea Turner, Brandon Marsh, Alec Bohm, Adolis Garcia, Bryson Stott, Otto Kemp, Bryan De La Cruz, Rafael Marchan, Johan Rojas,
2026-03-16, Justin Crawford, Edmundo Sosa, Otto Kemp, Dylan Moore, Garrett Stubbs, Bryan De La Cruz, Felix Reyes, Liover Peguero, Christian Cairo,
2026-03-17, Trea Turner, J.T. Realmuto, Adolis Garcia, Alec Bohm, Bryson Stott, Brandon Marsh, Edmundo Sosa, Justin Crawford, Dylan Moore,
2026-03-18, Garrett Stubbs, Otto Kemp, Rafael Marchan, Bryan De La Cruz, Felix Reyes, Dylan Moore, Liover Peguero, Christian Cairo, Rene Pinto,
2026-03-19, Trea Turner, Bryson Stott, Alec Bohm, Adolis Garcia, J.T. Realmuto, Brandon Marsh, Edmundo Sosa, Justin Crawford, Otto Kemp,
2026-03-20, Trea Turner, Kyle Schwarber, Bryce Harper, Alec Bohm, Adolis Garcia, J.T. Realmuto, Edmundo Sosa, Otto Kemp, Justin Crawford,
2026-03-21, Trea Turner, Bryson Stott, Otto Kemp, Brandon Marsh, Bryan De La Cruz, Rafael Marchan, Garrett Stubbs, Liover Peguero, Christian Cairo,
2026-03-22, Kyle Schwarber, J.T. Realmuto, Bryce Harper, Alec Bohm, Adolis Garcia, Edmundo Sosa, Justin Crawford, Bryan De La Cruz, Dylan Moore,
