date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-10-08, Jorge Soler, Freddie Freeman, Ozzie Albies, Austin Riley, Adam Duvall, Eddie Rosario, Travis d'Arnaud, Dansby Swanson, Charlie Morton,
2021-10-09, Jorge Soler, Freddie Freeman, Ozzie Albies, Austin Riley, Adam Duvall, Eddie Rosario, Travis d'Arnaud, Dansby Swanson, Max Fried,
2021-10-11, Jorge Soler, Freddie Freeman, Ozzie Albies, Austin Riley, Adam Duvall, Eddie Rosario, Travis d'Arnaud, Dansby Swanson, Ian Anderson,
2021-10-12, Dansby Swanson, Freddie Freeman, Ozzie Albies, Austin Riley, Adam Duvall, Joc Pederson, Travis d'Arnaud, Guillermo Heredia, Charlie Morton,
2021-10-16, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Joc Pederson, Adam Duvall, Travis d'Arnaud, Dansby Swanson, Max Fried,
2021-10-17, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Joc Pederson, Adam Duvall, Travis d'Arnaud, Dansby Swanson, Johan Camargo,
2021-10-19, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Joc Pederson, Adam Duvall, Travis d'Arnaud, Dansby Swanson, Charlie Morton,
2021-10-20, Dansby Swanson, Freddie Freeman, Ozzie Albies, Austin Riley, Eddie Rosario, Adam Duvall, Joc Pederson, Travis d'Arnaud, Johan Camargo,
2021-10-21, Eddie Rosario, Ozzie Albies, Freddie Freeman, Austin Riley, Adam Duvall, Joc Pederson, Dansby Swanson, Travis d'Arnaud, Max Fried,
2021-10-23, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Adam Duvall, Joc Pederson, Dansby Swanson, Travis d'Arnaud, Ian Anderson,
2021-10-26, Jorge Soler, Freddie Freeman, Ozzie Albies, Austin Riley, Eddie Rosario, Adam Duvall, Travis d'Arnaud, Joc Pederson, Dansby Swanson,
2021-10-27, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Jorge Soler, Joc Pederson, Adam Duvall, Travis d'Arnaud, Dansby Swanson,
2021-10-29, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Jorge Soler, Adam Duvall, Travis d'Arnaud, Ian Anderson, Eddie Rosario,
2021-10-30, Eddie Rosario, Freddie Freeman, Ozzie Albies, Austin Riley, Joc Pederson, Travis d'Arnaud, Adam Duvall, Dansby Swanson, Kyle Wright,
2021-10-31, Jorge Soler, Freddie Freeman, Ozzie Albies, Austin Riley, Eddie Rosario, Adam Duvall, Travis d'Arnaud, Dansby Swanson, Tucker Davidson,
2021-11-02, Eddie Rosario, Jorge Soler, Freddie Freeman, Austin Riley, Adam Duvall, Joc Pederson, Ozzie Albies, Travis d'Arnaud, Dansby Swanson,
