date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-10-06, Mookie Betts, Corey Seager, Trea Turner, Justin Turner, Will Smith, AJ Pollock, Matt Beaty, Cody Bellinger, Max Scherzer,
2021-10-08, Mookie Betts, Corey Seager, Trea Turner, Justin Turner, Will Smith, Matt Beaty, Cody Bellinger, AJ Pollock, Walker Buehler,
2021-10-09, Mookie Betts, Corey Seager, Trea Turner, Justin Turner, Will Smith, Chris Taylor, Cody Bellinger, Julio Urias, Mookie Betts,
2021-10-11, Mookie Betts, Trea Turner, Corey Seager, Justin Turner, Chris Taylor, AJ Pollock, Albert Pujols, Will Smith, Max Scherzer,
2021-10-12, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Justin Turner, Gavin Lux, Cody Bellinger, Chris Taylor, Walker Buehler,
2021-10-14, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Justin Turner, Gavin Lux, Cody Bellinger, Chris Taylor, Steven Souza Jr.,
2021-10-16, Mookie Betts, Trea Turner, Corey Seager, Justin Turner, Will Smith, Albert Pujols, AJ Pollock, Chris Taylor, Steven Souza Jr.,
2021-10-17, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Gavin Lux, Chris Taylor, Cody Bellinger, AJ Pollock, Max Scherzer,
2021-10-19, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Justin Turner, Gavin Lux, Cody Bellinger, Chris Taylor, Walker Buehler,
2021-10-20, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Gavin Lux, Justin Turner, Cody Bellinger, Chris Taylor, Julio Urias,
2021-10-21, Mookie Betts, Trea Turner, Corey Seager, Will Smith, AJ Pollock, Albert Pujols, Chris Taylor, Cody Bellinger, Steven Souza Jr.,
2021-10-23, Mookie Betts, Corey Seager, Trea Turner, Will Smith, Chris Taylor, Cody Bellinger, AJ Pollock, Matt Beaty, Walker Buehler,
